period,minute,second,possession,duration,possession_team.name,play_pattern.id,play_pattern.name,player.id,player.name,position.name,shot.statsbomb_xg,shot.first_time,shot.technique.name,shot.outcome.name,shot.type.name,shot.body_part.name,match_id,location.x,location.y,location.x.GK,location.y.GK,player.name.GK,DistToGoal,DistToKeeper,AngleToGoal,avevelocity,distance.ToD1,DefendersBehindBall,TimeInPoss
2,48,38,98,0.2709,Spain Women's,4,From Throw In,10151,Jennifer Hermoso Fuentes,Center Forward,0.03692763,NA,Normal,Blocked,Open Play,Left Foot,22930,104.3,42.9,117.9,40.7,Andile Dlamini,15.965587994182991,2.213594362117861,100.46533842860063,5.181125451317186,1.4212670403551941,4,23.652000000000044
2,48,44,98,0.8134,Spain Women's,4,From Throw In,25513,Lucía García Córdoba,Right Wing,0.025578866,TRUE,Normal,Off T,Open Play,Right Foot,22930,109.1,54.9,118.4,43,Andile Dlamini,18.46131089603336,3.3999999999999972,143.81290163774437,16.69551579446478,3.3301651610693446,3,29.518999999999778
2,50,49,103,0.873,Spain Women's,1,Regular Play,10161,Mariona Caldentey Oliver,Left Wing,0.013976473,NA,Normal,Saved,Open Play,Right Foot,22930,105,26.8,119,37.7,Andile Dlamini,19.980990966416055,2.5079872407968877,48.65222278030634,19.751397000953574,1.5033296378372907,5,25.83199999999988
2,53,20,109,0.7875,Spain Women's,7,From Goal Kick,10148,Marta Torrejón Moya,Left Back,0.04201279,NA,Normal,Saved,Open Play,Head,22930,109,32.7,118.8,37.8,Andile Dlamini,13.201893803541974,2.5059928172283374,56.43030158162755,13.460916428721829,5.437830449729014,3,21.02099999999973
2,56,24,113,0.5573,South Africa Women's,3,From Free Kick,5052,Thembi Kgatlana,Left Center Forward,0.11066689,TRUE,Half Volley,Saved,Open Play,Left Foot,22930,113.5,31.2,119.5,41.5,Sandra Paños García-Villamil,10.940292500660117,1.5811388300841898,36.45092317958131,17.876241562148994,7.3027392121039085,3,21.335000000000036
2,62,27,122,1.483201,Spain Women's,4,From Throw In,10151,Jennifer Hermoso Fuentes,Center Forward,0.0049481196,NA,Normal,Saved,Open Play,Left Foot,22930,87.2,28.6,119.3,39.9,Andile Dlamini,34.72463102755737,0.7071067811865505,70.8345434828091,23.15954124206277,9.577577981932588,7,63.504999999999654
2,65,13,129,0.711136,Spain Women's,2,From Corner,10165,Irene Paredes Hernandez,Right Center Back,0.016250439,NA,Normal,Off T,Open Play,Head,22930,111.9,36.6,119.6,37.9,Andile Dlamini,8.78464569575802,2.1377558326431974,67.22962109123779,11.58388568522418,0.5385164807134515,8,2.3179999999993015
2,67,48,134,0.4895,Spain Women's,4,From Throw In,10151,Jennifer Hermoso Fuentes,Center Forward,0.0060353153,NA,Normal,Blocked,Open Play,Left Foot,22930,103.2,20.4,119.1,37.2,Andile Dlamini,25.814724480420082,2.9410882339705475,40.60129464500447,3.9029567261578637,1.2529964086141607,5,7.094999999999345
2,69,6,135,0.655,Spain Women's,5,Other,10151,Jennifer Hermoso Fuentes,Center Forward,0.76,NA,Normal,Goal,Penalty,Left Foot,22930,108,39.9,NA,NA,NA,12.000416659433121,NA,89.52254622269074,19.083969465648853,30,0,0
2,71,5,138,0.1708,Spain Women's,1,Regular Play,10161,Mariona Caldentey Oliver,Left Wing,0.06624949,NA,Normal,Blocked,Open Play,Right Foot,22930,104.5,49.2,115.4,43.5,Andile Dlamini,18.024705268048077,5.7801384066473656,120.6911811406939,12.960154344952349,2.340939982143929,2,37.44600000000082
2,82,20,154,0.6188,Spain Women's,5,Other,10151,Jennifer Hermoso Fuentes,Center Forward,0.76,NA,Normal,Goal,Penalty,Left Foot,22930,107.9,40.1,NA,NA,NA,12.100413216084807,NA,90.47350805873458,20.1077384034821,30,0,0
2,88,29,165,0.8165,Spain Women's,4,From Throw In,25513,Lucía García Córdoba,Right Wing,0.72200084,NA,Normal,Goal,Open Play,Right Foot,22930,111.3,38.3,105.5,39.6,Andile Dlamini,8.864536084872128,14.505516192124981,78.94358701975176,10.833928973027641,-3.649657518178925,0,50.43199999999979
2,91,30,167,0.1584,Spain Women's,4,From Throw In,25513,Lucía García Córdoba,Right Wing,0.1750527,NA,Normal,Blocked,Open Play,Left Foot,22930,111.6,36.6,114.7,37.5,Andile Dlamini,9.062008607367359,5.860034129593442,67.96377305985457,6.82869559746971,1.3038404810405346,1,61.222999999999956
2,92,18,168,1.3605,Spain Women's,2,From Corner,25510,Nahikari García Pérez,Right Center Midfield,0.008262395,NA,Normal,Saved,Open Play,Head,22930,109.1,50.3,119.3,42.6,Andile Dlamini,14.996666296213972,2.692582403567254,133.37885408634656,9.092931771667546,3.8418745424597085,7,2.673999999999978
2,94,48,172,0.101,Spain Women's,1,Regular Play,5052,Thembi Kgatlana,Left Center Forward,0.008925368,NA,Normal,Blocked,Open Play,Right Foot,22930,92.4,58.1,118.7,43,Sandra Paños García-Villamil,33.00560558450639,3.2695565448543618,123.25674636286125,14.176060458689385,1.772004514666924,4,45.39500000000044
1,2,45,12,0.803,Australia Women's,3,From Free Kick,4961,Samantha Kerr,Center Forward,0.09063556,NA,Normal,Off T,Open Play,Head,22933,111.7,38.1,118.8,39.6,Laura Giuliani,8.514693182963198,1.264911064067354,77.10625595511785,11.528554730792642,-1.7029386365926429,0,5.085999999999984
1,4,13,15,0.631853,Italy Women's,1,Regular Play,10359,Ilaria Mauro,Right Center Forward,0.04116382,TRUE,Normal,Saved,Open Play,Right Foot,22933,108.4,52.6,117.4,43.3,Lydia Williams,17.126587517658034,4.201190307519996,137.36624799145582,18.812868900987045,3.2984845004941303,1,26.841999999999985
1,14,16,41,1.642692,Italy Women's,4,From Throw In,10213,Alia Guagni,Left Back,0.006886702,NA,Normal,Off T,Open Play,Right Foot,22933,87.6,26.1,119.3,40.5,Lydia Williams,35.255779668020395,0.860232526704265,66.78007027709153,20.287227176364873,6.670832032063175,9,8.503000000000043
1,15,25,44,0.31215,Italy Women's,4,From Throw In,10228,Manuela Giugliano,Center Defensive Midfield,0.005189841,TRUE,Half Volley,Blocked,Open Play,Right Foot,22933,91.1,56.9,118.9,42.2,Lydia Williams,33.4786499130416,2.4596747752497685,120.31803225860641,10.610600776344207,3.9812058474788827,9,4.5610000000000355
1,19,4,49,0.8996,Australia Women's,3,From Free Kick,5076,Emily van Egmond,Center Defensive Midfield,0.0066375146,TRUE,Half Volley,Blocked,Open Play,Right Foot,22933,93,54.2,118.6,41.9,Laura Giuliani,30.506392772663244,2.360084744241192,117.74104570709594,22.324452482679344,11.90378091196238,10,3.4710000000000036
1,19,6,49,0.893107,Australia Women's,3,From Free Kick,6818,Hayley Raso,Right Midfield,0.5873706,TRUE,Normal,Off T,Open Play,Right Foot,22933,113.5,40,118.5,40.1,Laura Giuliani,6.5,1.503329637837291,90,8.851900332682364,-4.70956473572665,0,4.786000000000058
1,21,35,53,0.523033,Australia Women's,5,Other,4961,Samantha Kerr,Center Forward,0.76,NA,Normal,Saved,Penalty,Right Foot,22933,108.1,40.3,119.3,40.1,Laura Giuliani,11.90378091196239,0.7071067811865505,91.44412553093578,22.95664182565788,30,0,0
1,21,37,53,0.541722,Australia Women's,5,Other,4961,Samantha Kerr,Center Forward,0.589846,TRUE,Normal,Goal,Open Play,Left Foot,22933,113.8,41.2,119,38,Laura Giuliani,6.31506136153878,2.23606797749979,100.95406264339833,11.539867022633594,-3.534119409414461,0,2.0900000000001455
1,27,39,66,0.81561,Australia Women's,1,Regular Play,25547,Chloe Logarzo,Left Midfield,0.026390629,TRUE,Normal,Off T,Open Play,Right Foot,22933,97.5,46.7,118.1,42.3,Laura Giuliani,23.476371099469354,2.983286778035261,106.58236194098289,27.5869866984525,4.188078318274383,4,5.1590000000001055
1,36,59,82,0.5417,Australia Women's,1,Regular Play,25547,Chloe Logarzo,Left Midfield,0.06207139,NA,Normal,Saved,Open Play,Head,22933,109.5,41.4,119.1,41.3,Laura Giuliani,10.59292216529509,1.5811388300841904,97.59464336859145,17.36848216553677,4.61410879802373,4,74.29399999999987
1,46,22,104,0.090495,Australia Women's,1,Regular Play,11338,Caitlin Foord,Right Center Midfield,0.022089045,NA,Normal,Blocked,Open Play,Right Foot,22933,98.1,31.3,119,38.1,Laura Giuliani,23.56480426398658,2.1470910553583873,68.3340412767098,21.45586810204724,2.4186773244895705,5,10.070000000000164
1,46,30,104,0.601279,Australia Women's,6,From Counter,25547,Chloe Logarzo,Left Midfield,0.04870489,NA,Normal,Off T,Open Play,Head,22933,111.5,37.5,119,39.5,Laura Giuliani,8.860022573334675,1.118033988749895,73.61045966596524,17.113996467712145,3.14006369362152,3,18.36999999999989
2,53,17,123,0.220299,Australia Women's,4,From Throw In,11338,Caitlin Foord,Right Center Midfield,0.057518035,NA,Normal,Saved,Open Play,Right Foot,22933,115.6,29.9,117.3,33,Laura Giuliani,11.016805344563373,7.502666192761079,23.540039269514324,12.464450785292714,2.3021728866442723,3,44.965999999999894
2,55,20,127,1.326566,Australia Women's,3,From Free Kick,10211,Barbara Bonansea,Left Attacking Midfield,0.3075206,NA,Normal,Goal,Open Play,Right Foot,22933,108.1,36.1,114.9,37.7,Lydia Williams,12.522779244241276,5.594640292279739,71.85442134051861,10.643906290207143,5.235456045083377,2,48.6869999999999
2,61,13,135,1.033441,Australia Women's,4,From Throw In,11338,Caitlin Foord,Right Center Midfield,0.039187636,NA,Normal,Saved,Open Play,Left Foot,22933,117.9,29.9,119.7,36.6,Laura Giuliani,10.316006979447039,3.413209633175201,11.745633425287917,6.360722452290858,-0.6708203932499432,0,3.4039999999999964
2,64,6,141,0.8139,Australia Women's,2,From Corner,5078,Alanna Kennedy,Left Center Back,0.03729117,NA,Normal,Off T,Open Play,Head,22933,114,35.4,119.3,39.1,Laura Giuliani,7.56042326857432,1.1401754250991385,52.52382043863863,7.397465646143443,0.7071067811865496,6,2.4089999999996508
2,87,50,179,0.442,Australia Women's,4,From Throw In,25537,Elise Kellond-Knight,Left Center Midfield,0.016432708,TRUE,Volley,Wayward,Open Play,Left Foot,22933,99.4,33.6,119.1,39.3,Laura Giuliani,21.571277199090456,1.1401754250991443,72.74104570709592,10.814858283001902,2.376972864800942,9,17.748000000000502
2,88,39,179,0.5338,Australia Women's,4,From Throw In,25541,Valentina Giacinti,Right Center Midfield,0.020685546,NA,Normal,Blocked,Open Play,Left Foot,22933,97.9,52.5,118.1,41.8,Lydia Williams,25.390155572583634,2.6172504656604825,119.49297182310721,18.48467048863844,3.5,5,67.34200000000055
2,89,44,181,1.058857,Australia Women's,2,From Corner,8382,Clare Polkinghorne,Right Center Back,0.025290115,NA,Normal,Off T,Open Play,Head,22933,110.5,34.2,118.5,38.6,Laura Giuliani,11.130588483993106,2.051828452868318,58.59483633407499,11.31485932672989,0.7211102550927962,5,8.929999999999382
2,90,43,184,0.1403,Australia Women's,4,From Throw In,4979,Katrina Gorry,Right Midfield,0.021210862,NA,Normal,Blocked,Open Play,Right Foot,22933,108.5,58.4,118.6,43.4,Laura Giuliani,21.698156603730187,3.676955262170048,147.99461679191648,36.37861769116135,5.661271941887264,4,8.645000000000437
2,90,49,184,0.1308,Australia Women's,4,From Throw In,4961,Samantha Kerr,Center Forward,0.066824965,TRUE,Normal,Blocked,Open Play,Right Foot,22933,110.9,45.6,119,43,Laura Giuliani,10.68503626573162,3.1622776601683795,121.60750224624894,12.445581495489035,1.8439088914585744,3,14.731999999999971
2,94,36,190,1.176791,Italy Women's,3,From Free Kick,10211,Barbara Bonansea,Left Attacking Midfield,0.10887364,NA,Normal,Goal,Open Play,Head,22933,114,34.1,115.9,36,Lydia Williams,8.41486779456457,5.72800139664787,45.48146580583836,5.6264690526174475,0.8062257748298515,5,2.54700000000048
1,2,43,7,0.1483,Brazil Women's,2,From Corner,4980,Thaysa de Moraes Rosa Moreno,Left Center Midfield,0.012575253,TRUE,Half Volley,Blocked,Open Play,Right Foot,22934,103.7,35.3,118.8,38.9,Sydney Schneider,16.964079697997175,1.6278820596099737,73.91542434162669,14.926462320417135,2.213594362117861,8,4.151999999999987
1,5,10,14,2.045324,Brazil Women's,2,From Corner,25560,Leticia Santos de Oliveira,Right Back,0.010052653,TRUE,Volley,Off T,Open Play,Right Foot,22934,93.2,50.3,118.6,39.2,Sydney Schneider,28.711147660795447,1.6124515496597134,111.02318349896049,15.235569122357958,11.81058846967415,10,5.906999999999982
1,7,48,19,0.1377,Brazil Women's,8,From Keeper,5044,Débora Cristiane de Oliveira,Left Midfield,0.04665457,TRUE,Normal,Blocked,Open Play,Left Foot,22934,96.9,49.9,108.6,50.1,Sydney Schneider,25.132051249350894,15.230561381643165,113.1985905136482,26.87000726216412,3.9560080889704854,3,29.148000000000025
1,11,49,26,1.962363,Brazil Women's,3,From Free Kick,5071,Monica Hickmann Alves,Left Center Back,0.021920849,NA,Normal,Off T,Open Play,Head,22934,108.9,39.1,119.1,38.4,Sydney Schneider,11.136426715962346,1.835755975068586,85.36453657309738,7.892062477211587,0.82462112512353,6,1.9470000000000027
1,13,8,30,1.07675,Jamaica Women's,3,From Free Kick,25554,Khadija Monifa Shaw,Center Forward,0.008125078,NA,Normal,Saved,Open Play,Right Foot,22934,105,20.6,119.2,37.9,Bárbara Micheline do Monte Barbosa,24.522642598219303,2.2472205054244236,37.71104767638987,19.675074343004308,2.899999999999996,4,7.733000000000061
1,14,55,33,1.200569,Brazil Women's,4,From Throw In,15293,Cristiane Rozeira de Souza Silva,Left Center Forward,0.04555946,NA,Normal,Goal,Open Play,Head,22934,109,38.7,119,38.9,Sydney Schneider,11.076551810017412,1.4866068747318515,83.25994390205308,10.099184669117987,2.545584412271567,2,4.059999999999945
1,17,14,36,1.4195,Brazil Women's,3,From Free Kick,24368,Andressa Alves da Silva,Right Midfield,0.04473926,NA,Normal,Off T,Free Kick,Left Foot,22934,93.3,31.6,118.9,41.6,Sydney Schneider,27.99017684831591,1.9416487838947578,72.53607310815718,19.595634088367866,10.394229168149025,10,0
1,18,37,39,0.306,Jamaica Women's,1,Regular Play,25553,Trudi Sudan Carter,Left Wing,0.017134128,NA,Normal,Blocked,Open Play,Right Foot,22934,98.3,33.9,119.3,40.2,Bárbara Micheline do Monte Barbosa,22.541073621280777,0.7280109889280554,74.29900874500974,10.024746176586923,2.9732137494636985,7,12.303000000000111
1,19,55,42,0.625533,Jamaica Women's,4,From Throw In,25557,Deneisha Selena Blackwood,Left Back,0.019773886,TRUE,Normal,Off T,Open Play,Left Foot,22934,106.7,25.5,118.5,36.5,Bárbara Micheline do Monte Barbosa,19.675873551128547,3.8078865529319543,42.52833523836659,21.761432667482776,1.9209372712298542,6,6.8940000000000055
1,24,29,53,0.2648,Brazil Women's,8,From Keeper,5044,Débora Cristiane de Oliveira,Left Midfield,0.33462104,NA,Normal,Saved,Open Play,Right Foot,22934,108.6,33.1,116.7,37.1,Sydney Schneider,13.32553938870769,4.393176527297756,58.81502534126164,27.53691914521777,1.8027756377319921,2,15.539999999999964
1,27,6,57,0.5922,Jamaica Women's,1,Regular Play,25553,Trudi Sudan Carter,Left Wing,0.02302868,NA,Normal,Off T,Open Play,Right Foot,22934,110.9,58.1,119.5,43.7,Bárbara Micheline do Monte Barbosa,20.258825237411966,3.7336309405188968,153.3084682788947,24.23741440478122,3.4539832078341104,2,6.802999999999884
1,29,4,61,0.9635,Jamaica Women's,1,Regular Play,25554,Khadija Monifa Shaw,Center Forward,0.0115086045,NA,Normal,Saved,Open Play,Right Foot,22934,100.9,59.5,119.2,43.9,Bárbara Micheline do Monte Barbosa,27.295787220741587,3.9812058474788747,135.59371739621258,24.95778859659792,2.3086792761230384,1,24.00999999999999
1,31,38,64,0.6904,Brazil Women's,4,From Throw In,25561,Beatriz Zaneratto João,Right Center Forward,0.010243593,NA,Normal,Blocked,Open Play,Left Foot,22934,93.2,51.1,119,39,Sydney Schneider,29.0077575831018,1.4142135623730951,112.49831481585505,17.718933486300607,1.2041594578792325,7,52.95399999999995
1,35,24,71,0.2241,Jamaica Women's,4,From Throw In,25554,Khadija Monifa Shaw,Center Forward,0.09981314,TRUE,Normal,Saved,Open Play,Left Foot,22934,112.3,27.7,114.4,30.5,Bárbara Micheline do Monte Barbosa,14.511374848717818,11.027692415006864,32.04723548662449,15.618027666220463,5.22015325445528,4,59.2800000000002
1,37,55,83,0.458,Brazil Women's,5,Other,24368,Andressa Alves da Silva,Right Midfield,0.76,NA,Normal,Saved,Penalty,Left Foot,22934,107.9,40,NA,NA,NA,12.099999999999994,NA,90,24.83810396609716,30,0,0
1,39,6,85,0.1841,Jamaica Women's,3,From Free Kick,25546,Cheyna Matthews,Right Wing,0.025317747,NA,Normal,Blocked,Open Play,Left Foot,22934,103.1,42,118.3,39.5,Bárbara Micheline do Monte Barbosa,17.017931719219,1.7720045146669376,96.74917478956958,6.1932396800605405,1.2000000000000028,3,4.331000000000131
1,39,13,85,1.778096,Jamaica Women's,3,From Free Kick,4945,Havana Solaun,Center Defensive Midfield,0.018587882,NA,Normal,Off T,Open Play,Right Foot,22934,95.1,40.9,117.6,39.5,Bárbara Micheline do Monte Barbosa,24.916259751415346,2.451530134426258,92.07003065304119,14.909629477557976,1.5231546211727836,5,11.865000000000236
2,49,11,115,0.4325,Brazil Women's,1,Regular Play,15293,Cristiane Rozeira de Souza Silva,Left Center Forward,0.44674757,TRUE,Normal,Goal,Open Play,Left Foot,22934,118.3,34.1,116.9,42.9,Sydney Schneider,6.1400325732034995,4.244997055358219,16.07357416474642,14.641516947040525,9.277930803794558,1,9.005999999999858
2,53,34,123,0.2852,Jamaica Women's,1,Regular Play,25553,Trudi Sudan Carter,Left Wing,0.025557648,NA,Normal,Blocked,Open Play,Left Foot,22934,103.3,38.8,118.2,40.5,Bárbara Micheline do Monte Barbosa,16.74305826305338,1.8681541692269377,85.8900020387252,6.398417808869087,1.5811388300841904,5,29.454999999999927
2,55,24,125,0.1287,Brazil Women's,4,From Throw In,5044,Débora Cristiane de Oliveira,Left Midfield,0.010364712,TRUE,Half Volley,Blocked,Open Play,Right Foot,22934,97.5,21.5,117.8,37.7,Sydney Schneider,29.129023327259016,3.1827660925679098,50.5721978039638,14.327186413819591,1.8973665961010253,6,2.3229999999998654
2,60,53,134,0.1872,Jamaica Women's,2,From Corner,25545,Allyson Swaby,Right Center Back,0.12889203,TRUE,Normal,Off T,Open Play,Right Foot,22934,118.8,34.8,119.9,38.6,Bárbara Micheline do Monte Barbosa,5.336665625650538,1.4035668847618181,12.994616791916524,6.757003547368355,1.746424919657302,2,6.885000000000218
2,63,5,138,1.1278,Brazil Women's,3,From Free Kick,15293,Cristiane Rozeira de Souza Silva,Left Center Forward,0.03615753,NA,Normal,Goal,Free Kick,Left Foot,22934,98.1,35.1,118.9,40.8,Sydney Schneider,22.441479452121694,1.360147050873538,77.38811485340094,20.221988617144326,8.174350127074328,10,0
2,77,13,160,0.6147,Brazil Women's,1,Regular Play,25543,Geyse da Silva Ferreira,Right Center Forward,0.0949356,NA,Normal,Saved,Open Play,Left Foot,22934,104.2,36,118,38.5,Sydney Schneider,16.298466185503464,2.5,75.79323388223966,23.242894163929133,5.135172830587107,1,50.69500000000062
2,77,52,161,1.290978,Brazil Women's,2,From Corner,4980,Thaysa de Moraes Rosa Moreno,Left Center Midfield,0.044115007,TRUE,Half Volley,Off T,Open Play,Right Foot,22934,100.3,38.4,118.9,39.9,Sydney Schneider,19.764867821465444,1.1045361017187205,85.35672741688109,16.776804589207053,4.301162633521323,10,4.210000000000036
2,79,43,163,0.5219,Brazil Women's,1,Regular Play,25542,Ludmila da Silva,Left Center Forward,0.32181388,TRUE,Normal,Off T,Open Play,Right Foot,22934,113.3,46.3,114.7,39.2,Sydney Schneider,9.196738552334734,5.360037313302956,133.2376089763395,13.244506348944594,8.221921916437786,2,58.926000000000386
2,82,26,168,0.8749,Jamaica Women's,3,From Free Kick,25552,Dominique Bond-Flasza,Right Back,0.018086234,NA,Normal,Blocked,Free Kick,Right Foot,22934,84.7,49.7,117.5,40,Bárbara Micheline do Monte Barbosa,36.608468965527635,2.5,105.36493319152038,24.54098817417292,9.14111590562115,9,0
2,82,30,168,0.4997,Jamaica Women's,3,From Free Kick,25536,Chinyelu Asher,Center Defensive Midfield,0.013879923,TRUE,Normal,Blocked,Open Play,Left Foot,22934,96.2,29,118.2,39,Bárbara Micheline do Monte Barbosa,26.219077024182216,2.0591260281973973,65.194334245184,23.3832404572549,7.696752561957544,7,4.069000000000415
2,87,21,180,0.9706,Brazil Women's,6,From Counter,25542,Ludmila da Silva,Left Center Forward,0.045303512,NA,Normal,Off T,Open Play,Right Foot,22934,104.3,44.5,118,41.5,Sydney Schneider,16.332176829804414,2.5,105.99358409773,16.2397452987362,0.7615773105863923,1,4.63300000000072
2,93,7,191,1.758445,Brazil Women's,6,From Counter,5044,Débora Cristiane de Oliveira,Right Midfield,0.011690949,NA,Normal,Off T,Open Play,Right Foot,22934,104.3,22.5,117.9,37.9,Sydney Schneider,23.51042322035059,2.969848480983497,41.89664067825663,16.69192456329015,2.0124611797498075,3,12.308999999999287
1,7,2,18,0.3706,Scotland Women's,1,Regular Play,10188,Caroline Weir,Left Center Midfield,0.008783733,NA,Normal,Blocked,Open Play,Left Foot,22936,86.9,38.4,119.5,40,Karen Bardsley,33.138648131750934,0.5,87.23256960773266,35.64448141830248,1.6401219466856758,8,17.147999999999968
1,10,42,23,0.9913,England Women's,2,From Corner,10180,Ellen White,Center Forward,0.06890497,NA,Normal,Wayward,Open Play,Head,22936,115.9,45.3,118.9,41.5,Lee Alexander,6.7007462271003755,1.860107523773824,142.27500495788928,40.7127189627633,0.6999999999999886,3,1.1380000000000337
