"gid","pid","off","def","type","qtr","min","sec","ptso","ptsd","dwn","ytg","yfog","zone","ptm","desc","seas","day","v","h","temp"
4236,693748,"TEN","IND","RUSH",2,5,52,14,13,2,6,24,2,NA,NA,2015,"SUN","TEN","IND",NA
4236,693749,"TEN","IND","PASS",2,5,12,14,13,3,1,29,2,NA,NA,2015,"SUN","TEN","IND",NA
4236,693750,"IND","TEN","PUNT",2,5,7,13,14,4,1,29,2,"IND","Offensive Holding",2015,"SUN","TEN","IND",NA
4236,693751,"IND","TEN","PASS",2,4,59,13,14,1,10,17,1,NA,NA,2015,"SUN","TEN","IND",NA
4236,693752,"IND","TEN","RUSH",2,4,28,13,14,1,10,31,2,NA,NA,2015,"SUN","TEN","IND",NA
4236,693753,"IND","TEN","RUSH",2,3,48,13,14,2,5,36,2,NA,NA,2015,"SUN","TEN","IND",NA
4236,693754,"IND","TEN","PASS",2,3,8,13,14,1,10,48,3,NA,NA,2015,"SUN","TEN","IND",NA
4236,693755,"IND","TEN","PASS",2,3,2,13,14,2,10,48,3,"IND","Ineligible Downfield Pass",2015,"SUN","TEN","IND",NA
4236,693756,"IND","TEN","PASS",2,2,57,13,14,3,10,48,3,NA,NA,2015,"SUN","TEN","IND",NA
4236,693757,"TEN","IND","PUNT",2,2,52,14,13,4,10,48,3,NA,NA,2015,"SUN","TEN","IND",NA
4236,693758,"TEN","IND","RUSH",2,2,42,14,13,1,10,2,1,NA,NA,2015,"SUN","TEN","IND",NA
4236,693759,"TEN","IND","RUSH",2,2,0,14,13,2,7,5,1,NA,NA,2015,"SUN","TEN","IND",NA
4236,693760,"TEN","IND","PASS",2,1,54,14,13,3,3,9,1,NA,NA,2015,"SUN","TEN","IND",NA
4236,693761,"IND","TEN","PUNT",2,1,51,13,14,4,3,9,1,NA,NA,2015,"SUN","TEN","IND",NA
4236,693762,"IND","TEN","PASS",2,1,39,13,14,1,10,42,3,NA,NA,2015,"SUN","TEN","IND",NA
4236,693763,"IND","TEN","PASS",2,1,22,13,14,2,4,48,3,NA,NA,2015,"SUN","TEN","IND",NA
4236,693764,"IND","TEN","PASS",2,1,5,13,14,1,10,53,3,NA,NA,2015,"SUN","TEN","IND",NA
4236,693765,"IND","TEN","PASS",2,0,58,13,14,2,1,62,4,NA,NA,2015,"SUN","TEN","IND",NA
4236,693766,"IND","TEN","PASS",2,0,36,13,14,1,10,64,4,NA,NA,2015,"SUN","TEN","IND",NA
4236,693767,"IND","TEN","PASS",2,0,31,13,14,2,10,64,4,NA,NA,2015,"SUN","TEN","IND",NA
4236,693768,"IND","TEN","PASS",2,0,23,13,14,1,10,82,5,NA,NA,2015,"SUN","TEN","IND",NA
4236,693769,"IND","TEN","PASS",2,0,19,13,14,2,10,82,5,NA,NA,2015,"SUN","TEN","IND",NA
4236,693770,"IND","TEN","FGXP",2,0,13,20,14,0,0,0,0,NA,NA,2015,"SUN","TEN","IND",NA
4236,693771,"TEN","IND","KOFF",2,0,13,14,20,0,0,0,0,NA,NA,2015,"SUN","TEN","IND",NA
4236,693772,"TEN","IND","RUSH",2,0,13,14,20,1,10,20,1,NA,NA,2015,"SUN","TEN","IND",NA
4236,693773,"TEN","IND","KOFF",3,15,0,14,20,0,0,0,0,"IND","Unnecessary Roughness",2015,"SUN","TEN","IND",NA
4236,693774,"TEN","IND","PASS",3,15,0,14,20,1,10,35,2,NA,NA,2015,"SUN","TEN","IND",NA
4236,693775,"TEN","IND","RUSH",3,14,57,14,20,2,10,35,2,"TEN","Offensive Holding",2015,"SUN","TEN","IND",NA
4236,693776,"TEN","IND","PASS",3,14,29,14,20,2,15,30,2,NA,NA,2015,"SUN","TEN","IND",NA
4236,693777,"IND","TEN","FGXP",3,14,19,27,14,0,0,0,0,NA,NA,2015,"SUN","TEN","IND",NA
4236,693778,"TEN","IND","KOFF",3,14,19,14,27,0,0,0,0,NA,NA,2015,"SUN","TEN","IND",NA
4236,693779,"TEN","IND","RUSH",3,14,19,14,27,1,10,20,1,NA,NA,2015,"SUN","TEN","IND",NA
4236,693780,"TEN","IND","PASS",3,13,45,14,27,2,5,25,2,NA,NA,2015,"SUN","TEN","IND",NA
4236,693781,"TEN","IND","RUSH",3,13,9,14,27,1,10,32,2,NA,NA,2015,"SUN","TEN","IND",NA
4236,693782,"TEN","IND","RUSH",3,12,28,14,27,2,8,34,2,NA,NA,2015,"SUN","TEN","IND",NA
4236,693783,"TEN","IND","RUSH",3,11,47,14,27,1,10,46,3,NA,NA,2015,"SUN","TEN","IND",NA
4236,693784,"TEN","IND","RUSH",3,11,8,14,27,2,7,49,3,NA,NA,2015,"SUN","TEN","IND",NA
4236,693785,"TEN","IND","PASS",3,10,27,14,27,3,1,55,3,NA,NA,2015,"SUN","TEN","IND",NA
4236,693786,"TEN","IND","PASS",3,9,48,14,27,1,10,66,4,NA,NA,2015,"SUN","TEN","IND",NA
4236,693787,"TEN","IND","RUSH",3,9,2,14,27,2,21,55,3,NA,NA,2015,"SUN","TEN","IND",NA
4236,693788,"TEN","IND","PASS",3,8,19,14,27,3,13,63,4,NA,NA,2015,"SUN","TEN","IND",NA
4236,693789,"TEN","IND","FGXP",3,7,36,14,27,4,7,69,4,NA,NA,2015,"SUN","TEN","IND",NA
4236,693790,"IND","TEN","KOFF",3,7,30,27,17,0,0,0,0,NA,NA,2015,"SUN","TEN","IND",NA
4236,693791,"IND","TEN","RUSH",3,7,30,27,17,1,10,20,1,NA,NA,2015,"SUN","TEN","IND",NA
4236,693792,"IND","TEN","PASS",3,7,10,27,17,2,9,21,2,NA,NA,2015,"SUN","TEN","IND",NA
4236,693793,"IND","TEN","RUSH",3,6,38,27,17,1,10,37,2,NA,NA,2015,"SUN","TEN","IND",NA
4236,693794,"IND","TEN","PASS",3,6,0,27,17,2,8,39,2,NA,NA,2015,"SUN","TEN","IND",NA
4236,693795,"IND","TEN","RUSH",3,5,16,27,17,3,2,45,3,NA,NA,2015,"SUN","TEN","IND",NA
4236,693796,"IND","TEN","NOPL",3,4,35,27,17,1,10,51,3,"TEN","Encroachment",2015,"SUN","TEN","IND",NA
4236,693797,"IND","TEN","PASS",3,4,18,27,17,1,5,56,3,NA,NA,2015,"SUN","TEN","IND",NA
4236,693798,"IND","TEN","PASS",3,4,11,27,17,2,5,56,3,NA,NA,2015,"SUN","TEN","IND",NA
4236,693799,"IND","TEN","PASS",3,4,8,27,17,3,5,56,3,NA,NA,2015,"SUN","TEN","IND",NA
4236,693800,"TEN","IND","PUNT",3,4,4,17,27,4,5,56,3,NA,NA,2015,"SUN","TEN","IND",NA
4236,693801,"TEN","IND","PASS",3,3,55,17,27,1,10,15,1,NA,NA,2015,"SUN","TEN","IND",NA
4236,693802,"TEN","IND","RUSH",3,3,21,17,27,1,10,31,2,NA,NA,2015,"SUN","TEN","IND",NA
4236,693803,"TEN","IND","RUSH",3,2,40,17,27,2,6,35,2,NA,NA,2015,"SUN","TEN","IND",NA
4236,693804,"TEN","IND","RUSH",3,2,0,17,27,3,1,40,2,NA,NA,2015,"SUN","TEN","IND",NA
4236,693805,"IND","TEN","PUNT",3,1,19,27,17,4,1,40,2,NA,NA,2015,"SUN","TEN","IND",NA
4236,693806,"IND","TEN","RUSH",3,1,11,27,17,1,10,8,1,NA,NA,2015,"SUN","TEN","IND",NA
4236,693807,"IND","TEN","PASS",3,0,30,27,17,2,7,11,1,NA,NA,2015,"SUN","TEN","IND",NA
4236,693808,"IND","TEN","PASS",4,15,0,27,17,3,1,17,1,NA,NA,2015,"SUN","TEN","IND",NA
4236,693809,"TEN","IND","PUNT",4,14,22,17,27,4,8,10,1,NA,NA,2015,"SUN","TEN","IND",NA
4236,693810,"TEN","IND","PASS",4,14,12,17,27,1,10,41,3,NA,NA,2015,"SUN","TEN","IND",NA
4236,693811,"TEN","IND","RUSH",4,13,45,17,27,1,10,57,3,"IND","Face Mask",2015,"SUN","TEN","IND",NA
4236,693812,"TEN","IND","RUSH",4,13,15,17,27,1,10,80,5,NA,NA,2015,"SUN","TEN","IND",NA
4236,693813,"TEN","IND","RUSH",4,12,36,17,27,2,9,81,5,NA,NA,2015,"SUN","TEN","IND",NA
4236,693814,"TEN","IND","PASS",4,11,50,17,27,3,4,86,5,NA,NA,2015,"SUN","TEN","IND",NA
4236,693815,"TEN","IND","PASS",4,11,12,17,27,1,5,95,5,NA,NA,2015,"SUN","TEN","IND",NA
4236,693816,"TEN","IND","FGXP",4,11,7,24,27,0,0,0,0,NA,NA,2015,"SUN","TEN","IND",NA
4236,693817,"IND","TEN","KOFF",4,11,7,27,24,0,0,0,0,NA,NA,2015,"SUN","TEN","IND",NA
4236,693818,"IND","TEN","PASS",4,11,7,27,24,1,10,20,1,NA,NA,2015,"SUN","TEN","IND",NA
4236,693819,"IND","TEN","RUSH",4,11,2,27,24,2,10,20,1,NA,NA,2015,"SUN","TEN","IND",NA
4236,693820,"IND","TEN","PASS",4,10,21,27,24,3,6,24,2,NA,NA,2015,"SUN","TEN","IND",NA
4236,693821,"TEN","IND","PUNT",4,10,16,24,27,4,6,24,2,"TEN","Offensive Holding",2015,"SUN","TEN","IND",NA
4236,693822,"TEN","IND","PASS",4,10,4,24,27,1,10,23,2,NA,NA,2015,"SUN","TEN","IND",NA
4236,693823,"TEN","IND","RUSH",4,10,0,24,27,2,10,23,2,NA,NA,2015,"SUN","TEN","IND",NA
4236,693824,"TEN","IND","PASS",4,9,22,24,27,3,8,25,2,NA,NA,2015,"SUN","TEN","IND",NA
4236,693825,"IND","TEN","PUNT",4,8,40,27,24,4,17,16,1,NA,NA,2015,"SUN","TEN","IND",NA
4236,693826,"IND","TEN","RUSH",4,8,27,27,24,1,10,50,3,NA,NA,2015,"SUN","TEN","IND",NA
4236,693827,"IND","TEN","PASS",4,7,41,27,24,2,10,50,3,NA,NA,2015,"SUN","TEN","IND",NA
4236,693828,"IND","TEN","RUSH",4,7,13,27,24,3,1,59,3,NA,NA,2015,"SUN","TEN","IND",NA
4236,693829,"IND","TEN","RUSH",4,6,37,27,24,1,10,61,4,NA,NA,2015,"SUN","TEN","IND",NA
4236,693830,"IND","TEN","RUSH",4,5,54,27,24,2,5,66,4,NA,NA,2015,"SUN","TEN","IND",NA
4236,693831,"IND","TEN","PASS",4,5,8,27,24,3,4,67,4,NA,NA,2015,"SUN","TEN","IND",NA
4236,693832,"IND","TEN","PASS",4,4,22,27,24,1,10,71,4,NA,NA,2015,"SUN","TEN","IND",NA
4236,693833,"IND","TEN","RUSH",4,4,17,27,24,2,10,71,4,NA,NA,2015,"SUN","TEN","IND",NA
4236,693834,"IND","TEN","RUSH",4,3,29,27,24,3,3,78,4,NA,NA,2015,"SUN","TEN","IND",NA
4236,693835,"IND","TEN","RUSH",4,3,22,27,24,1,10,83,5,NA,NA,2015,"SUN","TEN","IND",NA
4236,693836,"IND","TEN","RUSH",4,2,40,27,24,2,8,85,5,"IND","Delay of Game",2015,"SUN","TEN","IND",NA
4236,693837,"IND","TEN","PASS",4,2,34,27,24,3,10,83,5,NA,NA,2015,"SUN","TEN","IND",NA
4236,693838,"IND","TEN","FGXP",4,2,29,27,24,4,10,83,5,NA,NA,2015,"SUN","TEN","IND",NA
4236,693839,"TEN","IND","KOFF",4,2,25,24,30,0,0,0,0,NA,NA,2015,"SUN","TEN","IND",NA
4236,693840,"TEN","IND","PASS",4,2,25,24,30,1,10,20,1,NA,NA,2015,"SUN","TEN","IND",NA
4236,693841,"TEN","IND","PASS",4,2,2,24,30,2,13,17,1,NA,NA,2015,"SUN","TEN","IND",NA
4236,693842,"TEN","IND","PASS",4,1,58,24,30,3,13,17,1,NA,NA,2015,"SUN","TEN","IND",NA
4236,693843,"TEN","IND","PASS",4,1,49,24,30,1,10,46,3,NA,NA,2015,"SUN","TEN","IND",NA
4236,693844,"TEN","IND","PASS",4,1,44,24,30,2,7,49,3,NA,NA,2015,"SUN","TEN","IND",NA
4236,693845,"TEN","IND","PASS",4,1,41,24,30,3,7,49,3,NA,NA,2015,"SUN","TEN","IND",NA
4236,693846,"TEN","IND","PASS",4,1,31,24,30,4,21,35,2,NA,NA,2015,"SUN","TEN","IND",NA
4236,693847,"IND","TEN","RUSH",4,1,25,30,24,1,10,66,4,NA,NA,2015,"SUN","TEN","IND",NA
4236,693848,"IND","TEN","RUSH",4,0,50,30,24,2,12,64,4,NA,NA,2015,"SUN","TEN","IND",NA
4236,693849,"IND","TEN","RUSH",4,0,31,30,24,3,13,63,4,NA,NA,2015,"SUN","TEN","IND",NA
4237,693850,"DAL","WAS","KOFF",1,15,0,0,0,0,0,0,0,NA,NA,2015,"SUN","WAS","DAL",NA
4237,693851,"DAL","WAS","RUSH",1,15,0,0,0,1,10,20,1,NA,NA,2015,"SUN","WAS","DAL",NA
4237,693852,"DAL","WAS","RUSH",1,14,26,0,0,2,9,21,2,NA,NA,2015,"SUN","WAS","DAL",NA
4237,693853,"DAL","WAS","PASS",1,13,47,0,0,3,3,27,2,NA,NA,2015,"SUN","WAS","DAL",NA
4237,693854,"WAS","DAL","PUNT",1,13,47,0,0,4,3,27,2,NA,NA,2015,"SUN","WAS","DAL",NA
4237,693855,"WAS","DAL","PASS",1,13,32,0,0,1,10,28,2,NA,NA,2015,"SUN","WAS","DAL",NA
4237,693856,"WAS","DAL","PASS",1,12,50,0,0,1,10,39,2,NA,NA,2015,"SUN","WAS","DAL",NA
4237,693857,"WAS","DAL","RUSH",1,12,13,0,0,2,6,43,3,NA,NA,2015,"SUN","WAS","DAL",NA
4237,693858,"WAS","DAL","PASS",1,11,31,0,0,3,6,43,3,NA,NA,2015,"SUN","WAS","DAL",NA
4237,693859,"DAL","WAS","PUNT",1,10,56,0,0,4,4,45,3,NA,NA,2015,"SUN","WAS","DAL",NA
4237,693860,"DAL","WAS","RUSH",1,10,47,0,0,1,10,7,1,NA,NA,2015,"SUN","WAS","DAL",NA
4237,693861,"DAL","WAS","PASS",1,10,12,0,0,2,8,9,1,NA,NA,2015,"SUN","WAS","DAL",NA
4237,693862,"DAL","WAS","PASS",1,10,8,0,0,3,8,9,1,NA,NA,2015,"SUN","WAS","DAL",NA
4237,693863,"WAS","DAL","PUNT",1,10,4,0,0,4,8,9,1,NA,NA,2015,"SUN","WAS","DAL",NA
4237,693864,"WAS","DAL","PASS",1,9,51,0,0,1,10,51,3,NA,NA,2015,"SUN","WAS","DAL",NA
4237,693865,"WAS","DAL","PASS",1,9,14,0,0,1,5,95,5,NA,NA,2015,"SUN","WAS","DAL",NA
4237,693866,"WAS","DAL","FGXP",1,9,7,7,0,0,0,0,0,NA,NA,2015,"SUN","WAS","DAL",NA
4237,693867,"DAL","WAS","KOFF",1,9,7,0,7,0,0,0,0,NA,NA,2015,"SUN","WAS","DAL",NA
4237,693868,"DAL","WAS","PASS",1,9,7,0,7,1,10,20,1,NA,NA,2015,"SUN","WAS","DAL",NA
4237,693869,"DAL","WAS","RUSH",1,8,30,0,7,2,3,27,2,NA,NA,2015,"SUN","WAS","DAL",NA
4237,693870,"DAL","WAS","PASS",1,7,55,0,7,1,10,31,2,NA,NA,2015,"SUN","WAS","DAL",NA
4237,693871,"DAL","WAS","PASS",1,7,15,0,7,1,10,50,3,NA,NA,2015,"SUN","WAS","DAL",NA
4237,693872,"DAL","WAS","RUSH",1,6,32,0,7,2,18,42,3,NA,NA,2015,"SUN","WAS","DAL",NA
4237,693873,"DAL","WAS","PASS",1,6,4,0,7,3,14,46,3,NA,NA,2015,"SUN","WAS","DAL",NA
4237,693874,"WAS","DAL","RUSH",1,5,52,7,0,1,10,57,3,NA,NA,2015,"SUN","WAS","DAL",NA
4237,693875,"WAS","DAL","RUSH",1,5,8,7,0,2,4,63,4,NA,NA,2015,"SUN","WAS","DAL",NA
4237,693876,"WAS","DAL","PASS",1,4,28,7,0,3,6,61,4,NA,NA,2015,"SUN","WAS","DAL",NA
4237,693877,"WAS","DAL","FGXP",1,4,20,14,0,0,0,0,0,NA,NA,2015,"SUN","WAS","DAL",NA
4237,693878,"DAL","WAS","KOFF",1,4,20,0,14,0,0,0,0,NA,NA,2015,"SUN","WAS","DAL",NA
4237,693879,"DAL","WAS","RUSH",1,4,20,0,14,1,10,20,1,NA,NA,2015,"SUN","WAS","DAL",NA
4237,693880,"DAL","WAS","RUSH",1,3,43,0,14,1,10,34,2,NA,NA,2015,"SUN","WAS","DAL",NA
4237,693881,"WAS","DAL","PASS",1,3,35,14,0,1,10,70,4,NA,NA,2015,"SUN","WAS","DAL",NA
4237,693882,"WAS","DAL","RUSH",1,3,3,14,0,2,4,76,4,NA,NA,2015,"SUN","WAS","DAL",NA
4237,693883,"WAS","DAL","RUSH",1,2,20,14,0,3,1,79,4,NA,NA,2015,"SUN","WAS","DAL",NA
4237,693884,"WAS","DAL","RUSH",1,1,51,14,0,1,10,82,5,NA,NA,2015,"SUN","WAS","DAL",NA
4237,693885,"WAS","DAL","RUSH",1,1,14,14,0,2,2,90,5,NA,NA,2015,"SUN","WAS","DAL",NA
4237,693886,"WAS","DAL","PASS",1,0,35,14,0,1,3,97,5,NA,NA,2015,"SUN","WAS","DAL",NA
4237,693887,"WAS","DAL","PASS",1,0,29,14,0,2,3,97,5,NA,NA,2015,"SUN","WAS","DAL",NA
4237,693888,"WAS","DAL","PASS",1,0,24,14,0,3,3,97,5,NA,NA,2015,"SUN","WAS","DAL",NA
4237,693889,"WAS","DAL","FGXP",1,0,19,21,0,0,0,0,0,NA,NA,2015,"SUN","WAS","DAL",NA
4237,693890,"DAL","WAS","KOFF",1,0,19,0,21,0,0,0,0,NA,NA,2015,"SUN","WAS","DAL",NA
4237,693891,"DAL","WAS","PASS",1,0,14,0,21,1,10,25,2,NA,NA,2015,"SUN","WAS","DAL",NA
4237,693892,"DAL","WAS","PASS",2,15,0,0,21,2,11,24,2,NA,NA,2015,"SUN","WAS","DAL",NA
4237,693893,"DAL","WAS","RUSH",2,14,25,0,21,1,10,36,2,NA,NA,2015,"SUN","WAS","DAL",NA
4237,693894,"DAL","WAS","RUSH",2,13,49,0,21,2,7,39,2,"DAL","Unnecessary Roughness",2015,"SUN","WAS","DAL",NA
4237,693895,"DAL","WAS","PASS",2,13,24,0,21,3,19,27,2,NA,NA,2015,"SUN","WAS","DAL",NA
4237,693896,"WAS","DAL","PUNT",2,12,45,21,0,4,14,32,2,NA,NA,2015,"SUN","WAS","DAL",NA
4237,693897,"WAS","DAL","PASS",2,12,34,21,0,1,10,23,2,NA,NA,2015,"SUN","WAS","DAL",NA
4237,693898,"WAS","DAL","RUSH",2,12,0,21,0,2,7,26,2,NA,NA,2015,"SUN","WAS","DAL",NA
4237,693899,"WAS","DAL","PASS",2,11,23,21,0,3,5,28,2,NA,NA,2015,"SUN","WAS","DAL",NA
4237,693900,"WAS","DAL","PASS",2,10,39,21,0,1,10,56,3,NA,NA,2015,"SUN","WAS","DAL",NA
4237,693901,"WAS","DAL","RUSH",2,9,58,21,0,1,10,85,5,NA,NA,2015,"SUN","WAS","DAL",NA
4237,693902,"WAS","DAL","PASS",2,9,13,21,0,2,9,86,5,NA,NA,2015,"SUN","WAS","DAL",NA
4237,693903,"WAS","DAL","PASS",2,8,27,21,0,3,4,91,5,NA,NA,2015,"SUN","WAS","DAL",NA
4237,693904,"WAS","DAL","FGXP",2,8,20,21,0,4,4,91,5,NA,NA,2015,"SUN","WAS","DAL",NA
4237,693905,"DAL","WAS","KOFF",2,8,16,0,24,0,0,0,0,NA,NA,2015,"SUN","WAS","DAL",NA
4237,693906,"DAL","WAS","PASS",2,8,16,0,24,1,10,20,1,NA,NA,2015,"SUN","WAS","DAL",NA
4237,693907,"DAL","WAS","RUSH",2,7,38,0,24,1,10,33,2,NA,NA,2015,"SUN","WAS","DAL",NA
4237,693908,"DAL","WAS","PASS",2,6,53,0,24,2,9,34,2,NA,NA,2015,"SUN","WAS","DAL",NA
4237,693909,"DAL","WAS","PASS",2,6,47,0,24,3,9,34,2,NA,NA,2015,"SUN","WAS","DAL",NA
4237,693910,"DAL","WAS","RUSH",2,6,20,0,24,4,1,42,3,NA,NA,2015,"SUN","WAS","DAL",NA
4237,693911,"DAL","WAS","PASS",2,5,39,0,24,1,10,44,3,NA,NA,2015,"SUN","WAS","DAL",NA
4237,693912,"DAL","WAS","PASS",2,4,51,0,24,1,10,57,3,NA,NA,2015,"SUN","WAS","DAL",NA
4237,693913,"DAL","WAS","RUSH",2,4,4,0,24,1,7,93,5,NA,NA,2015,"SUN","WAS","DAL",NA
4237,693914,"DAL","WAS","PASS",2,3,39,0,24,2,4,96,5,NA,NA,2015,"SUN","WAS","DAL",NA
4237,693915,"DAL","WAS","FGXP",2,3,35,7,24,0,0,0,0,NA,NA,2015,"SUN","WAS","DAL",NA
4237,693916,"WAS","DAL","KOFF",2,3,35,24,7,0,0,0,0,NA,NA,2015,"SUN","WAS","DAL",NA
4237,693917,"WAS","DAL","RUSH",2,3,35,24,7,1,10,20,1,NA,NA,2015,"SUN","WAS","DAL",NA
4237,693918,"WAS","DAL","PASS",2,2,57,24,7,2,7,23,2,NA,NA,2015,"SUN","WAS","DAL",NA
4237,693919,"WAS","DAL","RUSH",2,2,18,24,7,1,10,34,2,NA,NA,2015,"SUN","WAS","DAL",NA
4237,693920,"WAS","DAL","PASS",2,2,0,24,7,2,7,37,2,NA,NA,2015,"SUN","WAS","DAL",NA
4237,693921,"WAS","DAL","PASS",2,1,54,24,7,3,7,37,2,NA,NA,2015,"SUN","WAS","DAL",NA
4237,693922,"DAL","WAS","PUNT",2,1,44,7,24,4,20,24,2,"DAL","Illegal Block Above the Waist",2015,"SUN","WAS","DAL",NA
4237,693923,"DAL","WAS","PASS",2,1,27,7,24,1,10,14,1,NA,NA,2015,"SUN","WAS","DAL",NA
4237,693924,"DAL","WAS","PASS",2,1,13,7,24,2,3,21,2,NA,NA,2015,"SUN","WAS","DAL",NA
4237,693925,"DAL","WAS","PASS",2,1,5,7,24,1,10,32,2,NA,NA,2015,"SUN","WAS","DAL",NA
4237,693926,"DAL","WAS","PASS",2,0,58,7,24,1,10,54,3,NA,NA,2015,"SUN","WAS","DAL",NA
4237,693927,"DAL","WAS","PASS",2,0,50,7,24,1,10,78,4,NA,NA,2015,"SUN","WAS","DAL",NA
4237,693928,"DAL","WAS","PASS",2,0,31,7,24,2,2,86,5,NA,NA,2015,"SUN","WAS","DAL",NA
4237,693929,"DAL","WAS","PASS",2,0,26,7,24,1,5,95,5,NA,NA,2015,"SUN","WAS","DAL",NA
4237,693930,"DAL","WAS","FGXP",2,0,21,14,24,0,0,0,0,NA,NA,2015,"SUN","WAS","DAL",NA
4237,693931,"WAS","DAL","KOFF",2,0,21,24,14,0,0,0,0,NA,NA,2015,"SUN","WAS","DAL",NA
4237,693932,"WAS","DAL","RUSH",2,0,21,24,14,1,10,20,1,NA,NA,2015,"SUN","WAS","DAL",NA
4237,693933,"WAS","DAL","KOFF",3,15,0,24,14,0,0,0,0,NA,NA,2015,"SUN","WAS","DAL",NA
4237,693934,"WAS","DAL","RUSH",3,15,0,24,14,1,10,20,1,NA,NA,2015,"SUN","WAS","DAL",NA
4237,693935,"WAS","DAL","PASS",3,14,22,24,14,2,9,21,2,NA,NA,2015,"SUN","WAS","DAL",NA
4237,693936,"WAS","DAL","PASS",3,14,15,24,14,3,9,21,2,NA,NA,2015,"SUN","WAS","DAL",NA
4237,693937,"DAL","WAS","PUNT",3,13,43,14,24,4,4,26,2,"DAL","Offensive Holding",2015,"SUN","WAS","DAL",NA
4237,693937,"DAL","WAS","PUNT",3,13,43,14,24,4,4,26,2,"DAL","Illegal Block Above the Waist",2015,"SUN","WAS","DAL",NA
4237,693938,"DAL","WAS","RUSH",3,13,30,14,24,1,10,9,1,NA,NA,2015,"SUN","WAS","DAL",NA
4237,693939,"DAL","WAS","PASS",3,12,50,14,24,1,10,39,2,NA,NA,2015,"SUN","WAS","DAL",NA
4237,693940,"DAL","WAS","RUSH",3,12,45,14,24,2,10,39,2,NA,NA,2015,"SUN","WAS","DAL",NA
4237,693941,"DAL","WAS","PASS",3,12,7,14,24,3,5,44,3,NA,NA,2015,"SUN","WAS","DAL",NA
4237,693942,"WAS","DAL","PUNT",3,11,26,24,14,4,11,38,2,NA,NA,2015,"SUN","WAS","DAL",NA
4237,693943,"WAS","DAL","RUSH",3,11,18,24,14,1,10,11,1,NA,NA,2015,"SUN","WAS","DAL",NA
4237,693944,"WAS","DAL","RUSH",3,10,42,24,14,2,3,18,1,NA,NA,2015,"SUN","WAS","DAL",NA
4237,693945,"WAS","DAL","RUSH",3,10,5,24,14,1,10,23,2,NA,NA,2015,"SUN","WAS","DAL",NA
4237,693946,"WAS","DAL","RUSH",3,9,23,24,14,2,7,26,2,NA,NA,2015,"SUN","WAS","DAL",NA
4237,693947,"WAS","DAL","NOPL",3,8,47,24,14,1,10,34,2,"WAS","Offensive Holding",2015,"SUN","WAS","DAL",NA
4237,693948,"WAS","DAL","RUSH",3,8,15,24,14,1,20,24,2,NA,NA,2015,"SUN","WAS","DAL",NA
4237,693949,"WAS","DAL","PASS",3,7,36,24,14,2,17,27,2,NA,NA,2015,"SUN","WAS","DAL",NA
4237,693950,"WAS","DAL","PASS",3,7,29,24,14,3,17,27,2,NA,NA,2015,"SUN","WAS","DAL",NA
4237,693951,"WAS","DAL","RUSH",3,6,47,24,14,1,10,51,3,NA,NA,2015,"SUN","WAS","DAL",NA
4237,693952,"WAS","DAL","RUSH",3,6,8,24,14,2,7,54,3,NA,NA,2015,"SUN","WAS","DAL",NA
4237,693953,"WAS","DAL","RUSH",3,5,22,24,14,1,10,67,4,NA,NA,2015,"SUN","WAS","DAL",NA
4237,693954,"WAS","DAL","RUSH",3,4,39,24,14,1,10,82,5,NA,NA,2015,"SUN","WAS","DAL",NA
4237,693955,"WAS","DAL","RUSH",3,3,54,24,14,2,10,82,5,NA,NA,2015,"SUN","WAS","DAL",NA
4237,693956,"WAS","DAL","PASS",3,3,8,24,14,3,7,85,5,"WAS","Offensive Pass Interference",2015,"SUN","WAS","DAL",NA
4237,693957,"WAS","DAL","FGXP",3,3,1,24,14,4,7,85,5,NA,NA,2015,"SUN","WAS","DAL",NA
4237,693958,"DAL","WAS","KOFF",3,2,57,14,27,0,0,0,0,NA,NA,2015,"SUN","WAS","DAL",NA
4237,693959,"DAL","WAS","PASS",3,2,50,14,27,1,10,23,2,NA,NA,2015,"SUN","WAS","DAL",NA
4237,693960,"DAL","WAS","PASS",3,2,13,14,27,2,15,18,1,NA,NA,2015,"SUN","WAS","DAL",NA
4237,693961,"DAL","WAS","PASS",3,2,10,14,27,3,15,18,1,NA,NA,2015,"SUN","WAS","DAL",NA
4237,693962,"WAS","DAL","PUNT",3,1,33,27,14,4,5,28,2,NA,NA,2015,"SUN","WAS","DAL",NA
4237,693963,"WAS","DAL","RUSH",3,1,23,27,14,1,10,28,2,NA,NA,2015,"SUN","WAS","DAL",NA
4237,693964,"WAS","DAL","NOPL",3,0,48,27,14,2,10,28,2,"WAS","Offensive Holding",2015,"SUN","WAS","DAL",NA
4237,693965,"WAS","DAL","RUSH",3,0,18,27,14,2,20,18,1,NA,NA,2015,"SUN","WAS","DAL",NA
4237,693966,"WAS","DAL","PASS",4,15,0,27,14,3,9,29,2,NA,NA,2015,"SUN","WAS","DAL",NA
4237,693967,"WAS","DAL","FGXP",4,14,51,34,14,0,0,0,0,NA,NA,2015,"SUN","WAS","DAL",NA
4237,693968,"DAL","WAS","KOFF",4,14,51,14,34,0,0,0,0,NA,NA,2015,"SUN","WAS","DAL",NA
4237,693969,"DAL","WAS","PASS",4,14,51,14,34,1,10,20,1,NA,NA,2015,"SUN","WAS","DAL",NA
4237,693970,"DAL","WAS","RUSH",4,14,21,14,34,2,1,29,2,NA,NA,2015,"SUN","WAS","DAL",NA
