Name	Position	Team	Games	Season	Age	Salary	Goals	Assists	Goals_Sixty	Assists_Sixty	CF_Percent	PDO	SH_Percent	CFRel_Percent	CF_Percent	Corsi	CorsiFor	CorsiAgainst	Shots	TOI
David.Backes	RC	STL	86	20082009	24	2.5	23	18	1.29	1.01	50.52	99.16	14.74	3.55	46.97	19	920	901	133	1071.59
David.Backes	RC	STL	79	20092010	25	2.5	9	24	0.53	1.43	53	99.46	8.18	2.69	50.31	109	964	855	101	1009.78
David.Backes	RC	STL	82	20102011	26	2.5	21	17	1.06	0.86	53.65	103.63	13.29	2.08	51.57	160	1177	1017	137	1189.12
David.Backes	RC	STL	91	20112012	27	4.5	13	19	0.58	0.84	53.57	100.44	7.1	1.43	52.14	171	1283	1112	170	1350.09
David.Backes	RC	STL	54	20122013	28	3.75	5	16	0.37	1.17	52.64	99.92	5.1	1.07	51.56	73	729	656	93	818.64
David.Backes	RC	STL	78	20132014	29	4.75	12	24	0.65	1.3	55	100.27	9.38	2.13	52.87	197	1083	886	116	1105.26
David.Backes	RC	STL	86	20142015	30	4.75	16	25	0.81	1.27	50.36	101.3	11.35	-2.4	52.76	16	1112	1096	125	1183.39
David.Backes	RC	STL	73	20152016	31	4.75	8	15	0.46	0.87	50.6	100.25	7.08	-1.75	52.35	22	931	909	105	1034.16
Mikael.Backlund	C	CGY	1	20082009	19	0.875	0	0	0	0	66.67	100	0	10.82	55.84	5	10	5	1	8.22
Mikael.Backlund	C	CGY	22	20092010	20	0.875	1	9	0.25	2.21	56.67	102.37	2.56	4.56	52.11	61	259	198	38	243.98
Mikael.Backlund	C	CGY	73	20102011	21	0.875	8	12	0.64	0.96	56.6	98.68	6.4	6.71	49.89	181	776	595	117	747.38
Mikael.Backlund	C	CGY	41	20112012	22	0.787	2	6	0.23	0.7	50.85	95.06	2.78	5.4	45.45	16	480	464	70	517.98
Mikael.Backlund	C	CGY	32	20122013	23	0.725	6	5	0.88	0.73	50.9	95.89	7.79	4.57	46.34	14	394	380	71	411.23
Mikael.Backlund	C	CGY	76	20132014	24	1.5	7	13	0.4	0.74	51.67	99.61	5.34	7.29	44.38	63	973	910	124	1055.96
Mikael.Backlund	C	CGY	63	20142015	25	1.5	6	15	0.42	1.04	45.88	100.56	5.83	1.94	43.94	-131	730	861	97	862.02
Mikael.Backlund	C	CGY	73	20152016	26	3.575	9	16	0.58	1.04	51.57	99.95	8.82	5.14	46.42	54	889	835	93	923.55
Christian.Backman	D	NYR/STL	71	20072008	27	2.2	2	10	0.12	0.58	50.85	99.9	5	3.71	47.14	28	842	814	38	1029.72
Christian.Backman	D	CBJ	56	20082009	28	3.4	0	3	0	0.26	57.43	100.15	0	7.42	50.02	168	649	481	41	682.8
Nicklas.Backstrom	C	WSH	89	20072008	19	0.85	11	32	0.53	1.55	59.1	101.04	8.66	5.58	53.52	417	1354	937	116	1239.33
Nicklas.Backstrom	C	WSH	96	20082009	20	0.85	6	37	0.26	1.61	56.07	100.44	4.65	2.42	53.65	343	1584	1241	123	1380.52
Nicklas.Backstrom	C	WSH	88	20092010	21	0.85	25	39	1.15	1.8	56.86	103.93	13.59	4.98	51.87	361	1497	1136	159	1299.91
Nicklas.Backstrom	C	WSH	85	20102011	22	6	9	24	0.42	1.12	55.13	101.21	6.29	4.99	50.13	265	1425	1160	134	1285.94
Nicklas.Backstrom	C	WSH	55	20112012	23	6	11	15	0.82	1.11	50.57	99.37	13.1	2.76	47.81	17	755	738	73	809.3
Nicklas.Backstrom	C	WSH	55	20122013	24	6	6	21	0.47	1.65	52.32	101.05	8.33	3.49	48.82	67	756	689	66	763.16
Nicklas.Backstrom	C	WSH	82	20132014	25	6	10	18	0.51	0.93	49.23	98.27	8	2.26	46.96	-34	1084	1118	115	1165.56
Nicklas.Backstrom	C	WSH	96	20142015	26	6.5	15	32	0.6	1.29	53.83	98.57	11.72	4.05	49.78	221	1553	1332	113	1491.67
Nicklas.Backstrom	C	WSH	69	20152016	27	6.5	13	18	0.79	1.09	51.41	103.34	14.94	1.51	49.89	52	950	898	74	989.38
Sven.Baertschi	LR	CGY	5	20112012	18	0.925	3	0	3.63	0	40	112.38	30	-7.52	47.52	-14	28	42	7	49.56
Sven.Baertschi	LR	CGY	20	20122013	19	0.925	2	6	0.52	1.55	46.41	99.03	8.7	1.09	45.32	-30	194	224	21	232.83
Sven.Baertschi	LR	CGY	26	20132014	20	0.925	1	6	0.18	1.08	43.23	99.53	3.85	-1.18	44.42	-82	262	344	25	332.73
Sven.Baertschi	LR	CGY/VAN	20	20142015	21	0.833	2	4	0.64	1.27	43.32	98.89	14.29	-2.18	45.5	-45	146	191	12	188.93
Sven.Baertschi	LR	VAN	64	20152016	22	0.9	11	6	0.9	0.49	46.36	99.46	13.75	-1	47.36	-96	612	708	69	732.9
Drew.Bagnall	D	MIN	2	20102011	26	0.6	0	0	0	0	38.24	77.78	0	-12.23	50.47	-8	13	21	1	24.84
Casey.Bailey	C	TOR	6	20142015	22	0.9	1	0	1.14	0	51.22	102.14	11.11	7.44	43.78	2	42	40	8	52.48
Josh.Bailey	RL	NYI	68	20082009	18	0.875	4	9	0.3	0.68	44.44	99.55	9.52	-1.69	46.12	-168	671	839	38	796.19
Josh.Bailey	RL	NYI	73	20092010	19	0.875	10	12	0.68	0.81	47.82	101.69	13.33	0.6	47.21	-72	788	860	65	885.22
Josh.Bailey	RL	NYI	70	20102011	20	0.875	6	10	0.41	0.69	45.76	97.98	10	-0.55	46.3	-138	744	882	54	871.38
Josh.Bailey	RL	NYI	80	20112012	21	0.8	8	16	0.51	1.01	46.21	99.87	10.53	-1.86	48.07	-131	799	930	68	948.04
Josh.Bailey	RL	NYI	44	20122013	22	1.3	11	8	1.08	0.78	50.26	101.13	14.67	-1.42	51.68	6	579	573	64	611.66
Josh.Bailey	RL	NYI	77	20132014	23	2.2	6	20	0.37	1.23	52.46	98.72	7.69	3.92	48.54	87	928	841	72	974.22
Josh.Bailey	RL	NYI	77	20142015	24	3.1	15	27	0.82	1.47	52.33	100.01	11.36	-0.11	52.44	108	1212	1104	117	1101.12
Josh.Bailey	RL	NYI	70	20152016	25	3.5	6	13	0.38	0.83	49.89	100.46	7.59	0.21	49.67	-4	895	899	73	939.89
Justin.Bailey	C	BUF	8	20152016	20	0.667	0	0	0	0	46.51	92.01	0	-1.17	47.68	-12	80	92	21	92.83
Keith.Ballard	D	PHX	82	20072008	24	2.05	3	12	0.14	0.55	46.71	101.33	3.66	-3.57	50.28	-152	1078	1230	79	1306.29
Keith.Ballard	D	FLA	82	20082009	25	2.5	4	19	0.18	0.83	48.69	102.5	5.8	3.17	45.51	-66	1222	1288	65	1371.07
Keith.Ballard	D	FLA	82	20092010	26	4.2	7	10	0.31	0.44	42.06	101.57	12.96	-3.9	45.96	-408	1081	1489	47	1358.27
Keith.Ballard	D	VAN	75	20102011	27	4.2	2	5	0.12	0.3	47.66	101.52	3.57	-5.44	53.1	-86	877	963	54	1014.74
Keith.Ballard	D	VAN	51	20112012	28	4.2	1	6	0.08	0.51	49.88	99.66	2.63	-5.38	55.26	-3	633	636	37	705.98
Keith.Ballard	D	VAN	36	20122013	29	4.2	0	2	0	0.24	50.67	98.27	0	-1.31	51.98	11	417	406	31	491.48
Keith.Ballard	D	MIN	48	20132014	30	1	2	5	0.21	0.52	46.29	97.56	8.7	-2.73	49.01	-68	424	492	21	572.23
Keith.Ballard	D	MIN	14	20142015	31	2	0	1	0	0.39	44.09	98.02	0	-12.67	56.76	-33	123	156	4	155.2
Carter.Bancks	L	CGY	2	20122013	23	0.56	0	0	0	0	25	100	NA	-11.77	36.77	-20	10	30	0	24.96
Daniel.Bang	LR	NSH	8	20122013	25	0.718	0	2	0	1.2	49.02	97.05	0	3.49	45.53	-3	75	78	13	100.37
Ivan.Baranka	D	NYR	1	20072008	22	NA	0	1	0	4.54	42.86	116.67	0	2.51	40.35	-3	9	12	1	13.22
Mark.Barberio	D	T.B	2	20122013	22	0.6	0	0	0	0	48.89	88.24	NA	12.53	36.36	-1	22	23	0	24.19
Mark.Barberio	D	T.B	51	20132014	23	0.605	4	5	0.36	0.45	52.95	101.6	8.33	2.56	50.39	73	655	582	44	668.26
Mark.Barberio	D	T.B	53	20142015	24	0.874	1	6	0.07	0.44	52.72	97.45	1.92	0.19	52.53	79	765	686	51	826.55
Mark.Barberio	D	MTL	30	20152016	25	0.6	2	7	0.3	1.03	53.53	100.42	6.45	3.35	50.18	52	394	342	29	405.94
Krys.Barch	L	DAL	51	20072008	27	NA	1	2	0.19	0.38	49.65	98.49	4.35	-0.58	50.23	-3	211	214	22	314.58
Krys.Barch	L	DAL	72	20082009	28	0.575	4	5	0.52	0.65	45.03	101.77	14.81	-5.35	50.38	-66	299	365	23	461.42
Krys.Barch	L	DAL	63	20092010	29	0.575	0	6	0	0.83	41.38	101.2	0	-7.15	48.54	-122	293	415	29	435.6
Krys.Barch	L	DAL	44	20102011	30	0.825	2	1	0.52	0.26	42.09	95.1	12.5	-5.52	47.61	-56	149	205	14	228.97
Krys.Barch	L	DAL/FLA	51	20112012	31	0.85	2	3	0.32	0.49	44.94	100.95	8.33	-4.02	48.96	-59	262	321	22	370.9
Krys.Barch	L	N.J	22	20122013	32	0.75	0	0	0	0	50.33	104.76	0	-4.27	54.6	1	77	76	4	121.4
Krys.Barch	L	FLA	55	20132014	33	0.75	0	4	0	0.72	44.13	95.37	0	-6.91	51.04	-63	237	300	19	331.95
Cam.Barker	D	CHI	45	20072008	21	0.689	4	9	0.42	0.94	47.68	102.81	12.5	-1.67	49.36	-41	422	463	28	577.28
Cam.Barker	D	CHI	85	20082009	22	0.984	3	10	0.16	0.54	53.95	96.89	4.76	-0.44	54.39	137	935	798	60	1107.81
Cam.Barker	D	CHI/MIN	70	20092010	23	3	1	10	0.07	0.69	51.58	101.34	1.64	-1.2	52.78	47	765	718	60	874.12
Cam.Barker	D	MIN	52	20102011	24	3	0	2	0	0.17	43.32	99.34	0	-1.6	44.92	-159	516	675	30	692.55
Cam.Barker	D	EDM	25	20112012	25	2.25	1	0	0.16	0	42.9	102.89	6.67	-2.3	45.2	-96	290	386	14	363.68
Cam.Barker	D	VAN	14	20122013	26	0.7	0	2	0	0.64	47.81	97.08	0	-4.01	51.82	-15	164	179	17	188.28
Aleksander.Barkov	C	FLA	54	20132014	18	0.925	4	13	0.34	1.1	52.11	99	6.06	1.09	51.02	56	691	635	62	709.18
Aleksander.Barkov	C	FLA	71	20142015	19	0.925	13	15	0.81	0.93	52.34	99.4	13.54	2.25	50.09	78	873	795	83	964.11
Aleksander.Barkov	C	FLA	57	20152016	20	0.925	12	13	0.93	1	47.38	102.3	11.54	-1.22	48.6	-72	651	723	92	776.89
Stu.Barnes	L	DAL	88	20072008	36	NA	12	7	0.78	0.45	46.75	99.91	15.79	-6.51	53.26	-89	641	730	64	926.38
Tyson.Barrie	D	COL	10	20112012	20	0.615	0	0	0	0	53.98	98.15	0	7.43	46.55	23	156	133	14	146.48
Tyson.Barrie	D	COL	32	20122013	21	0.69	0	7	0	0.78	51.03	97.9	0	3.33	47.71	21	519	498	42	535.82
Tyson.Barrie	D	COL	67	20132014	22	0.84	5	15	0.31	0.92	50.13	103.09	7.46	5.12	45.02	5	944	939	62	982.61
Tyson.Barrie	D	COL	80	20142015	23	2	8	24	0.36	1.07	45.09	102.88	9.2	2.95	42.13	-243	1115	1358	79	1341.6
Tyson.Barrie	D	COL	69	20152016	24	3.2	9	10	0.42	0.47	44.73	100.81	9.47	0.81	43.92	-254	1078	1332	86	1270.62
Matt.Bartkowski	D	BOS	6	20102011	22	0.635	0	0	0	0	45.19	99.21	0	-8.6	53.79	-10	47	57	2	52.57
Matt.Bartkowski	D	BOS	3	20112012	23	0.685	0	0	0	0	48.39	66.67	NA	-3.01	51.4	-1	15	16	0	17.33
Matt.Bartkowski	D	BOS	18	20122013	24	0.66	1	3	0.22	0.66	56.35	98.23	5	1.91	54.44	66	293	227	19	273.41
Matt.Bartkowski	D	BOS	72	20132014	25	0.65	0	18	0	0.88	53.97	102.42	0	-0.74	54.71	178	1209	1031	96	1221.38
Matt.Bartkowski	D	BOS	47	20142015	26	1.25	0	4	0	0.33	49.83	98.62	0	-2.47	52.3	-4	601	605	62	717.52
Matt.Bartkowski	D	VAN	70	20152016	27	1.75	4	8	0.21	0.42	45.8	98.3	5.48	-1.63	47.43	-176	959	1135	69	1150.54
Victor.Bartley	D	NSH	24	20122013	24	0.537	0	7	0	1.02	46.85	102.59	0	-1.52	48.37	-43	320	363	18	413.61
Victor.Bartley	D	NSH	50	20132014	25	0.6	1	5	0.09	0.44	44.51	101.47	5.26	-4.32	48.83	-126	511	637	18	679.9
Victor.Bartley	D	NSH	41	20142015	26	0.6	0	10	0	1.17	49.74	100.74	0	-2.33	52.08	-5	486	491	29	513.22
Victor.Bartley	D	NSH/MTL	10	20152016	27	0.8	0	0	0	0	45.83	104.64	0	-4.17	50	-22	121	143	8	131.06
Oskars.Bartulis	D	PHI	60	20092010	22	0.5	1	7	0.08	0.55	45.49	98.87	4	-5.98	51.46	-128	645	773	24	767.48
Oskars.Bartulis	D	PHI	13	20102011	23	0.6	0	0	0	0	41.82	96.86	0	-8.66	50.48	-52	133	185	7	162.12
Cody.Bass	R	OTT	25	20072008	20	0.525	2	1	0.94	0.47	41.24	97.17	14.29	-12.76	54	-34	80	114	12	127.51
Cody.Bass	R	OTT	12	20082009	21	0.51	0	0	0	0	43.88	93.82	0	-6.53	50.41	-12	43	55	5	64.27
Cody.Bass	R	OTT	1	20102011	23	0.5	0	0	0	0	45.45	100	NA	-3.23	48.68	-1	5	6	0	7.76
Cody.Bass	R	CBJ	14	20112012	24	0.6	0	1	0	0.53	41.92	101.94	0	-9.99	51.9	-27	70	97	13	113.38
Cody.Bass	R	CBJ	1	20132014	26	0.6	0	0	0	0	25	NA	NA	-54.05	79.05	-2	1	3	0	2.66
Cody.Bass	R	NSH	14	20152016	28	0.575	0	0	0	0	39.72	95.56	0	-15.05	54.76	-29	56	85	10	100.71
Shawn.Bates	C	NYI	2	20072008	32	1.2	0	0	0	0	30	71.43	NA	-15.86	45.86	-8	6	14	0	13.46
Bates.Battaglia	L	TOR	13	20072008	31	NA	0	0	0	0	43.37	79.31	0	-9.78	53.15	-11	36	47	6	52.88
Nolan.Baumgartner	D	VAN	13	20092010	33	0.55	1	1	0.35	0.35	43.33	108.69	9.09	-7.83	51.16	-44	143	187	10	170.88
Kyle.Baun	F	CHI	3	20142015	22	0.925	0	0	0	0	52.73	92.31	0	-2.25	54.98	3	29	26	4	39.02
Kyle.Baun	F	CHI	2	20152016	23	0.792	0	0	0	0	40.62	85.71	0	-17.04	57.67	-6	13	19	1	19.65
Ryan.Bayda	L	CAR	31	20072008	26	NA	3	3	0.53	0.53	59.01	97.32	5.36	7.42	51.58	109	357	248	53	337.82
Ryan.Bayda	L	CAR	85	20082009	27	0.475	7	8	0.63	0.72	48.55	100.97	9.33	-4.83	53.38	-36	603	639	68	667.04
Jay.Beagle	RC	WSH	7	20082009	22	0.688	0	0	0	0	48.33	77.78	0	-5.7	54.03	-2	29	31	6	37.47
Jay.Beagle	RC	WSH	7	20092010	23	0.688	1	1	0.91	0.91	45.8	98.33	10	-4.89	50.69	-11	60	71	9	65.6
Jay.Beagle	RC	WSH	31	20102011	24	0.5	2	1	0.43	0.22	46.34	100.36	8.33	-3.75	50.09	-33	209	242	22	278.89
Jay.Beagle	RC	WSH	53	20112012	25	0.525	5	2	0.5	0.2	44.56	99.97	8.77	-3.21	47.77	-109	446	555	52	602.42
Jay.Beagle	RC	WSH	55	20122013	26	0.7	3	6	0.35	0.69	47.52	97.91	5	-2.87	50.39	-46	440	486	57	521.49
Jay.Beagle	RC	WSH	62	20132014	27	1	4	5	0.38	0.48	44.77	97.9	7.41	-3.12	47.89	-112	479	591	50	631.11
Jay.Beagle	RC	WSH	76	20142015	28	1	11	11	0.77	0.77	49.73	100.43	10.58	-1.47	51.2	-8	749	757	93	861.1
Jay.Beagle	RC	WSH	48	20152016	29	1.75	7	8	0.75	0.86	49.49	101.84	13.21	-0.82	50.31	-10	487	497	46	560.67
Francois.Beauchemin	D	ANA	88	20072008	27	1.65	1	10	0.04	0.4	51.11	98.77	0.98	0.93	50.18	52	1194	1142	101	1490.35
Francois.Beauchemin	D	ANA	33	20082009	28	1.65	4	0	0.43	0	44.66	101.96	12.9	-3.97	48.64	-108	452	560	27	558.76
Francois.Beauchemin	D	TOR	82	20092010	29	4.2	1	13	0.04	0.53	53.39	97.92	1.01	0.87	52.52	201	1583	1382	98	1484.41
Francois.Beauchemin	D	ANA/TOR	87	20102011	30	3.55	3	12	0.12	0.47	47.97	99.34	3.85	-0.14	48.11	-113	1332	1445	75	1525.88
Francois.Beauchemin	D	ANA	81	20112012	31	3.65	5	9	0.2	0.36	50.21	97.3	5	2.49	47.72	11	1331	1320	95	1505
Francois.Beauchemin	D	ANA	55	20122013	32	3.5	4	12	0.25	0.76	49.01	102.88	7.84	2.14	46.87	-35	865	900	47	947.94
Francois.Beauchemin	D	ANA	83	20132014	33	3.5	3	10	0.13	0.43	48.04	101.71	4.05	-2.55	50.59	-105	1285	1390	71	1393.29
Francois.Beauchemin	D	ANA	80	20142015	34	3.5	9	12	0.37	0.5	51.61	102.27	9.57	0.32	51.29	87	1397	1310	85	1452.99
Francois.Beauchemin	D	COL	73	20152016	35	4.5	5	12	0.23	0.54	43.37	99.94	6.76	-1.2	44.57	-329	1076	1405	69	1327.98
Nathan.Beaulieu	D	MTL	6	20122013	19	0.925	0	2	0	1.58	56.05	107.49	0	1.41	54.64	19	88	69	5	76.04
Nathan.Beaulieu	D	MTL	24	20132014	20	0.925	0	3	0	0.68	47.3	108.92	0	1.21	46.08	-28	245	273	16	265.43
Nathan.Beaulieu	D	MTL	69	20142015	21	0.925	1	7	0.06	0.43	49.01	100.99	1.89	0.66	48.35	-35	868	903	52	973.98
Nathan.Beaulieu	D	MTL	60	20152016	22	1	1	13	0.06	0.84	51.21	98.72	1.69	-1.57	52.79	41	865	824	58	924.12
Taylor.Beck	RL	NSH	16	20122013	21	0.69	2	3	0.55	0.83	50	101.12	5.56	4.17	45.83	0	196	196	34	217.24
Taylor.Beck	RL	NSH	7	20132014	22	0.6	0	0	0	0	55.46	91.3	0	6.79	48.67	13	66	53	8	77.67
Taylor.Beck	RL	NSH	67	20142015	23	0.55	6	8	0.51	0.67	46.04	100.35	7.59	-7.99	54.03	-94	546	640	73	712.79
Taylor.Beck	RL	NYI	2	20152016	24	0.875	0	0	0	0	38.46	100	NA	-15.82	54.29	-6	10	16	0	17.05
Kris.Beech	C	CBJ/PIT/VAN	25	20072008	26	NA	3	3	0.75	0.75	51.58	100.06	12.5	0.78	50.8	11	180	169	21	241.03
Steve.Begin	LC	MTL	56	20072008	29	1.225	3	8	0.34	0.91	48.6	100.32	4.23	0.43	48.17	-28	485	513	68	527.8
Steve.Begin	LC	DAL/MTL	62	20082009	30	1.3	6	5	0.65	0.55	46.81	98.85	7.14	-4.06	50.87	-63	462	525	78	549.76
Steve.Begin	LC	BOS	89	20092010	31	0.85	5	8	0.32	0.52	46.99	97.12	4.81	-6.74	53.74	-93	727	820	99	925.16
Steve.Begin	LC	NSH	2	20102011	32	0.55	0	0	0	0	41.67	81.82	0	-6.61	48.28	-4	10	14	2	20.02
Steve.Begin	LC	CGY	36	20122013	34	0.525	3	4	0.74	0.99	47.93	98.61	10.71	0.13	47.8	-18	208	226	25	242.72
Wade.Belak	RD	FLA/TOR	47	20072008	31	NA	1	0	0.32	0	36.81	100.38	6.25	-15.49	52.3	-81	113	194	15	189.43
Wade.Belak	RD	FLA/NSH	53	20082009	32	0.65	0	2	0	0.44	46.01	98.81	0	-3.88	49.88	-34	196	230	19	269.76
Wade.Belak	RD	NSH	39	20092010	33	0.65	0	2	0	0.71	43.4	100.84	0	-8.47	51.87	-35	115	150	8	169.23
Wade.Belak	RD	NSH	15	20102011	34	0.575	0	0	0	0	36.08	97.14	0	-14.47	50.55	-27	35	62	4	58.2
Eric.Belanger	C	MIN	81	20072008	29	1.75	4	17	0.24	1.04	49.73	99.66	4.6	0.91	48.82	-9	833	842	83	980.97
Eric.Belanger	C	MIN	79	20082009	30	1.75	7	10	0.42	0.6	47.08	99.19	6.6	-0.04	47.11	-97	781	878	99	995.62
Eric.Belanger	C	MIN/WSH	84	20092010	31	1.75	11	18	0.71	1.16	51.67	101.36	8.94	0.01	51.66	57	882	825	112	933.65
Eric.Belanger	C	PHX	86	20102011	32	0.75	10	21	0.54	1.13	51.73	101.34	9.71	2.15	49.58	74	1104	1030	93	1119.88
Eric.Belanger	C	EDM	78	20112012	33	2	2	7	0.14	0.5	46.01	98.79	2.2	-1.85	47.86	-120	691	811	89	834.81
Eric.Belanger	C	EDM	26	20122013	34	2	0	3	0	0.67	37.9	100.36	0	-8.94	46.84	-120	188	308	24	268.7
Matt.Beleskey	L	ANA	2	20082009	20	0.565	0	0	0	0	56	95	NA	-6.39	62.39	3	14	11	0	21.23
Matt.Beleskey	L	ANA	60	20092010	21	0.565	11	7	0.9	0.57	46.36	98.18	9.65	-2.23	48.59	-96	611	707	103	731.42
Matt.Beleskey	L	ANA	41	20102011	22	0.62	4	6	0.49	0.73	40.88	98.72	6.45	-3.8	44.68	-171	383	554	58	492.42
Matt.Beleskey	L	ANA	69	20112012	23	0.625	4	10	0.35	0.88	46.39	100.73	5.33	-2.66	49.05	-88	565	653	71	682.31
Matt.Beleskey	L	ANA	49	20122013	24	0.85	7	5	0.79	0.56	42.92	102.69	10.45	-4.83	47.74	-135	409	544	60	531.34
Matt.Beleskey	L	ANA	60	20132014	25	1.3	10	11	0.93	1.02	49.4	102.47	9.01	0.07	49.33	-15	615	630	101	648.21
Matt.Beleskey	L	ANA	81	20142015	26	1.4	23	11	1.33	0.64	53.46	102.62	13.94	3.34	50.11	132	1021	889	142	1037.22
Matt.Beleskey	L	BOS	71	20152016	27	4	12	16	0.73	0.97	49.44	102.11	9.84	1.4	48.04	-21	930	951	110	985.73
Brett.Bellemore	D	CAR	8	20122013	24	0.525	0	2	0	1.28	53.26	94.92	0	-0.41	53.68	12	98	86	3	93.77
Brett.Bellemore	D	CAR	64	20132014	25	0.6	2	6	0.12	0.37	48.4	99.56	3.77	-1.21	49.61	-57	864	921	51	974.64
Brett.Bellemore	D	CAR	49	20142015	26	0.6	2	7	0.16	0.57	47.99	100.37	8.33	-4.95	52.94	-49	584	633	22	737.64
Pierre-Edouard.Bellemare	CL	PHI	81	20142015	29	0.6	6	5	0.43	0.36	46.36	99.8	5.83	-3.81	50.17	-108	687	795	97	843.91
Pierre-Edouard.Bellemare	CL	PHI	64	20152016	30	0.7	4	3	0.35	0.26	45.97	98.46	5.8	-5.25	51.21	-103	587	690	65	683.52
Shawn.Belle	D	MTL	2	20092010	24	0.6	0	0	0	0	46.88	81.82	0	-11.24	58.12	-2	15	17	1	20.93
Shawn.Belle	D	COL/EDM	9	20102011	25	0.6	0	0	0	0	42.92	103	0	-3.44	46.36	-33	100	133	6	129.8
Brendan.Bell	D	PHX	2	20072008	24	NA	0	0	0	0	36.11	88.24	NA	-22.79	58.9	-10	13	23	0	24.47
Brendan.Bell	D	OTT	53	20082009	25	0.5	1	5	0.08	0.41	50.04	100.6	2.08	0.53	49.51	1	627	626	47	732.64
Brendan.Bell	D	NYR	1	20112012	28	0.525	0	0	0	0	50	90	0	5.1	44.9	0	13	13	2	10.96
Mark.Bell	CL	TOR	35	20072008	27	NA	4	6	0.77	1.16	47.18	101.13	11.11	-5.51	52.69	-30	251	281	32	310.29
Mark.Bell	CL	ANA	5	20112012	31	0.575	0	0	0	0	35.29	100	NA	-14.71	50	-15	18	33	0	33.06
Anton.Belov	D	EDM	57	20132014	27	0.925	1	4	0.07	0.3	46.28	98.72	2.86	2.63	43.65	-107	665	772	34	802.18
Beau.Bennett	LR	PIT	32	20122013	20	0.9	2	7	0.37	1.28	46.61	107.34	6.45	-2.93	49.54	-41	282	323	29	328.46
Beau.Bennett	LR	PIT	33	20132014	21	0.9	3	7	0.45	1.05	55.9	96.93	8.11	3.95	51.95	76	360	284	34	401.32
Beau.Bennett	LR	PIT	51	20142015	22	0.9	4	8	0.42	0.84	53.58	98.42	5.41	0.22	53.35	71	532	461	70	571.38
Beau.Bennett	LR	PIT	25	20152016	23	0.8	4	2	0.88	0.44	50.7	97.4	11.76	2.16	48.55	7	253	246	30	272.33
Sam.Bennett	C	CGY	12	20142015	18	0.925	3	2	1.24	0.83	46.97	95.2	16.67	1.67	45.3	-16	124	140	15	145.45
Sam.Bennett	C	CGY	68	20152016	19	0.925	11	13	0.78	0.92	49.35	100.36	12.09	1.97	47.37	-21	793	814	80	849.42
Jamie.Benn	L	DAL	82	20092010	20	0.585	20	14	1.19	0.83	50.93	100.4	13.89	3.55	47.38	33	901	868	124	1011.12
Jamie.Benn	L	DAL	69	20102011	21	0.635	12	25	0.78	1.62	50.36	101.57	9.38	2.69	47.67	12	830	818	116	924.16
Jamie.Benn	L	DAL	71	20112012	22	0.67	21	25	1.26	1.5	52.56	101.54	13.29	4.43	48.14	97	995	898	137	1001.51
Jamie.Benn	L	DAL	41	20122013	23	4.5	8	12	0.77	1.15	49.48	98.33	9.2	1.68	47.8	-12	574	586	79	626.59
Jamie.Benn	L	DAL	87	20132014	24	5	27	29	1.39	1.5	52.37	103.53	13.17	2.27	50.1	112	1236	1124	178	1163.29
Jamie.Benn	L	DAL	82	20142015	25	5.25	21	32	1.1	1.68	54.52	101.15	12.21	3.38	51.14	207	1249	1042	151	1141.17
Jamie.Benn	L	DAL	73	20152016	26	5.75	14	26	0.8	1.49	54.74	97.94	9.27	2.49	52.25	196	1131	935	137	1048.57
Jordie.Benn	D	DAL	3	20112012	24	0.55	0	1	0	1.73	43.14	100	NA	-5.96	49.1	-7	22	29	0	34.77
Jordie.Benn	D	DAL	26	20122013	25	0.525	0	5	0	0.86	50.78	99.5	0	-0.25	51.03	10	325	315	24	346.88
Jordie.Benn	D	DAL	84	20132014	26	0.6	1	16	0.04	0.71	50.66	101.41	1.25	0.38	50.28	33	1275	1242	79	1343.67
Jordie.Benn	D	DAL	73	20142015	27	0.65	2	12	0.11	0.65	54.43	97.66	3.03	3.9	50.52	183	1125	942	64	1101.9
Jordie.Benn	D	DAL	56	20152016	28	0.85	1	7	0.08	0.55	49.03	99.09	2.27	-5.4	54.43	-27	685	712	43	757.27
Andre.Benoit	D	OTT	8	20102011	26	0.55	0	0	0	0	45.59	97.33	0	-0.78	46.37	-18	93	111	13	113.62
Andre.Benoit	D	OTT	38	20122013	28	0.65	2	5	0.23	0.58	55.38	99.6	4.55	2.76	52.63	112	576	464	42	520.33
Andre.Benoit	D	COL	86	20132014	29	0.9	5	9	0.23	0.41	46.32	101.41	6.76	0.08	46.24	-179	1127	1306	69	1307.97
Andre.Benoit	D	BUF	59	20142015	30	0.8	0	7	0	0.47	37.13	100.39	0	0.01	37.11	-425	613	1038	35	887.17
Andre.Benoit	D	STL	2	20152016	31	0.6	0	0	0	0	31.71	116.67	NA	-7.58	39.29	-15	13	28	0	26.59
Sean.Bentivoglio	L	NYI	1	20082009	22	0.54	0	0	0	0	36.36	100	0	-6.69	43.06	-6	8	14	2	10.97
Bryan.Berard	D	NYI	54	20072008	30	NA	1	6	0.08	0.51	49.84	99.73	2.27	0.46	49.38	-4	620	624	43	710.18
Marc-Andre.Bergeron	D	ANA/NYI	55	20072008	26	1.045	0	3	0	0.27	50.95	96.7	0	2.29	48.66	23	615	592	52	675.03
Marc-Andre.Bergeron	D	MIN	72	20082009	27	1.501	7	7	0.45	0.45	52.5	101.39	8.64	7.14	45.36	82	861	779	74	930.07
