Team,Year,GameMinute,Kicker,Distance,ScoreDiff,Grass,Success
BUF,2005,29,Lindell,45,-3,FALSE,0
BUF,2005,11,Lindell,24,7,FALSE,1
BUF,2005,56,Lindell,47,3,FALSE,1
BUF,2005,30,Lindell,50,4,FALSE,1
BUF,2005,55,Lindell,38,7,FALSE,1
BUF,2005,26,Lindell,41,-3,TRUE,1
BUF,2005,15,Lindell,46,0,TRUE,0
BUF,2005,22,Lindell,23,0,TRUE,1
BUF,2005,47,Lindell,35,3,TRUE,1
BUF,2005,50,Lindell,41,6,TRUE,1
BUF,2005,30,Lindell,28,4,FALSE,0
BUF,2005,54,Lindell,31,11,FALSE,0
BUF,2005,9,Lindell,53,-7,TRUE,1
BUF,2005,28,Lindell,31,-3,FALSE,1
BUF,2005,30,Lindell,45,0,FALSE,1
BUF,2005,50,Lindell,33,0,FALSE,1
BUF,2005,45,Lindell,32,-21,FALSE,0
BUF,2005,40,Lindell,31,-7,FALSE,1
BUF,2005,4,Lindell,21,0,FALSE,1
BUF,2005,10,Lindell,24,3,FALSE,1
BUF,2005,34,Lindell,48,-1,FALSE,0
BUF,2005,59,Lindell,22,0,FALSE,1
BUF,2005,5,Lindell,21,0,FALSE,1
BUF,2005,16,Lindell,24,0,FALSE,1
BUF,2005,34,Lindell,52,-4,FALSE,1
BUF,2005,54,Lindell,36,0,FALSE,1
GB,2005,27,Longwell,50,-7,FALSE,1
GB,2005,49,Longwell,34,-12,TRUE,1
GB,2005,39,Longwell,42,-4,TRUE,0
GB,2005,53,Longwell,32,-4,TRUE,1
GB,2005,42,Longwell,26,39,TRUE,1
GB,2005,11,Longwell,53,0,FALSE,0
GB,2005,30,Longwell,53,14,FALSE,1
GB,2005,46,Longwell,42,7,FALSE,0
GB,2005,60,Longwell,39,-3,FALSE,1
GB,2005,14,Longwell,40,-6,TRUE,1
GB,2005,30,Longwell,31,-10,TRUE,0
GB,2005,30,Longwell,46,0,FALSE,1
GB,2005,36,Longwell,23,3,FALSE,1
GB,2005,44,Longwell,53,6,FALSE,1
GB,2005,56,Longwell,51,6,FALSE,1
GB,2005,57,Longwell,46,-3,TRUE,1
GB,2005,13,Longwell,36,-6,TRUE,1
GB,2005,23,Longwell,38,-10,TRUE,0
GB,2005,46,Longwell,39,-3,TRUE,1
GB,2005,66,Longwell,28,0,TRUE,1
GB,2005,10,Longwell,27,-14,FALSE,1
GB,2005,24,Longwell,38,0,TRUE,0
GB,2005,39,Longwell,39,-10,TRUE,0
GB,2005,59,Longwell,26,-10,TRUE,1
GB,2005,7,Longwell,26,0,TRUE,1
GB,2005,12,Longwell,32,3,TRUE,1
GB,2005,49,Longwell,28,6,TRUE,1
MIA,2005,10,Mare,29,0,TRUE,1
MIA,2005,18,Mare,44,3,TRUE,1
MIA,2005,12,Mare,21,-7,FALSE,0
MIA,2005,53,Mare,27,4,TRUE,1
MIA,2005,60,Mare,32,0,TRUE,1
MIA,2005,10,Mare,47,-7,TRUE,1
MIA,2005,34,Mare,53,-7,TRUE,1
MIA,2005,23,Mare,33,-7,TRUE,1
MIA,2005,30,Mare,23,-11,TRUE,1
MIA,2005,15,Mare,37,-3,TRUE,1
MIA,2005,23,Mare,36,0,TRUE,1
MIA,2005,30,Mare,41,3,TRUE,1
MIA,2005,51,Mare,46,12,TRUE,1
MIA,2005,56,Mare,36,15,TRUE,0
MIA,2005,28,Mare,28,-7,TRUE,1
MIA,2005,21,Mare,31,0,TRUE,0
MIA,2005,52,Mare,36,-8,TRUE,1
MIA,2005,35,Mare,38,9,TRUE,0
MIA,2005,59,Mare,27,9,TRUE,1
MIA,2005,30,Mare,23,-21,TRUE,1
MIA,2005,27,Mare,29,-7,TRUE,1
MIA,2005,34,Mare,39,-4,TRUE,1
MIA,2005,59,Mare,20,6,TRUE,1
MIA,2005,22,Mare,53,7,TRUE,0
MIA,2005,26,Mare,32,7,TRUE,1
MIA,2005,23,Mare,25,-3,TRUE,1
MIA,2005,25,Mare,36,0,TRUE,1
MIA,2005,30,Mare,38,3,TRUE,1
MIA,2005,36,Mare,41,3,TRUE,1
MIA,2005,58,Mare,42,5,TRUE,1
SF,2005,41,Nedney,32,-28,TRUE,1
SF,2005,30,Nedney,20,9,TRUE,1
SF,2005,36,Nedney,30,-14,TRUE,1
SF,2005,56,Nedney,47,-45,TRUE,1
SF,2005,24,Nedney,45,0,TRUE,1
SF,2005,30,Nedney,47,0,TRUE,1
SF,2005,39,Nedney,41,3,TRUE,1
SF,2005,43,Nedney,46,6,TRUE,1
SF,2005,58,Nedney,28,2,TRUE,1
SF,2005,60,Nedney,39,5,TRUE,0
SF,2005,35,Nedney,48,-10,TRUE,1
SF,2005,41,Nedney,52,-7,TRUE,1
SF,2005,21,Nedney,30,0,TRUE,1
SF,2005,30,Nedney,52,3,TRUE,0
SF,2005,35,Nedney,34,-4,TRUE,1
SF,2005,50,Nedney,29,-8,TRUE,1
SF,2005,11,Nedney,33,-3,TRUE,1
SF,2005,20,Nedney,31,-7,TRUE,1
SF,2005,28,Nedney,40,-11,TRUE,1
SF,2005,39,Nedney,22,-8,TRUE,1
SF,2005,45,Nedney,48,-2,TRUE,1
SF,2005,11,Nedney,39,-7,FALSE,1
SF,2005,5,Nedney,35,0,TRUE,1
SF,2005,30,Nedney,47,-4,TRUE,1
SF,2005,45,Nedney,33,-1,TRUE,1
SF,2005,30,Nedney,56,-6,FALSE,1
SF,2005,38,Nedney,42,-3,TRUE,1
SF,2005,72,Nedney,33,0,TRUE,1
WAS,2005,8,Novak,39,0,TRUE,0
WAS,2005,45,Novak,40,4,TRUE,1
WAS,2005,66,Novak,39,0,TRUE,1
WAS,2005,29,Novak,34,-7,TRUE,1
WAS,2005,38,Novak,38,-4,TRUE,0
WAS,2005,54,Novak,36,-11,TRUE,1
WAS,2005,42,Novak,27,35,TRUE,1
ARI,2005,14,Novak,30,0,TRUE,1
ARI,2005,33,Novak,35,-4,TRUE,1
ARI,2005,38,Novak,19,-1,TRUE,1
NYJ,2005,36,Nugent,28,-17,TRUE,0
NYJ,2005,29,Nugent,41,7,FALSE,1
NYJ,2005,51,Nugent,35,-6,FALSE,1
NYJ,2005,59,Nugent,25,-3,FALSE,1
NYJ,2005,34,Nugent,21,-6,FALSE,1
NYJ,2005,9,Nugent,40,-3,FALSE,0
NYJ,2005,47,Nugent,48,5,FALSE,0
NYJ,2005,25,Nugent,44,-14,FALSE,1
NYJ,2005,3,Nugent,51,0,FALSE,0
NYJ,2005,27,Nugent,35,-14,FALSE,1
NYJ,2005,34,Nugent,22,-11,FALSE,1
NYJ,2005,21,Nugent,22,-7,TRUE,1
NYJ,2005,13,Nugent,29,0,FALSE,1
NYJ,2005,23,Nugent,45,-4,FALSE,1
NYJ,2005,30,Nugent,41,-8,FALSE,1
NYJ,2005,45,Nugent,38,2,FALSE,1
NYJ,2005,60,Nugent,53,-2,FALSE,0
NYJ,2005,29,Nugent,38,-3,TRUE,1
NYJ,2005,6,Nugent,33,0,FALSE,1
NYJ,2005,25,Nugent,20,3,FALSE,1
NYJ,2005,39,Nugent,35,3,FALSE,1
NYJ,2005,42,Nugent,21,6,FALSE,1
NYJ,2005,30,Nugent,42,-3,TRUE,1
NYJ,2005,56,Nugent,42,-7,TRUE,1
NYJ,2005,10,Nugent,49,-3,FALSE,1
NYJ,2005,22,Nugent,43,11,FALSE,0
NYJ,2005,40,Nugent,25,1,FALSE,1
NYJ,2005,50,Nugent,34,-3,FALSE,1
ATL,2005,38,Peterson,30,-14,FALSE,1
ATL,2005,30,Peterson,27,1,FALSE,1
ATL,2005,30,Peterson,38,21,FALSE,1
ATL,2005,45,Peterson,26,24,FALSE,1
ATL,2005,55,Peterson,39,24,FALSE,1
ATL,2005,29,Peterson,33,-7,FALSE,1
ATL,2005,6,Peterson,37,0,FALSE,1
ATL,2005,60,Peterson,36,0,FALSE,1
ATL,2005,15,Peterson,22,7,FALSE,1
ATL,2005,23,Peterson,41,17,FALSE,1
ATL,2005,41,Peterson,21,4,TRUE,1
ATL,2005,50,Peterson,37,-9,FALSE,1
ATL,2005,26,Peterson,31,-13,FALSE,1
ATL,2005,48,Peterson,20,-3,FALSE,1
ATL,2005,5,Peterson,21,0,FALSE,1
ATL,2005,40,Peterson,23,24,FALSE,1
ATL,2005,11,Peterson,36,0,TRUE,1
ATL,2005,19,Peterson,43,-4,TRUE,1
ATL,2005,43,Peterson,49,-8,TRUE,0
ATL,2005,52,Peterson,43,13,FALSE,1
ATL,2005,57,Peterson,20,16,FALSE,1
ATL,2005,20,Peterson,30,0,TRUE,1
ATL,2005,30,Peterson,31,0,TRUE,1
ATL,2005,62,Peterson,28,0,TRUE,0
ATL,2005,13,Peterson,29,-7,FALSE,1
ARI,2005,19,Rackers,24,-7,FALSE,1
ARI,2005,27,Rackers,42,3,FALSE,1
ARI,2005,10,Rackers,29,-7,TRUE,1
ARI,2005,22,Rackers,26,-4,TRUE,1
ARI,2005,35,Rackers,48,-4,TRUE,1
ARI,2005,53,Rackers,35,-8,TRUE,1
ARI,2005,6,Rackers,54,0,FALSE,1
ARI,2005,16,Rackers,39,-4,FALSE,1
ARI,2005,27,Rackers,50,-4,FALSE,1
ARI,2005,40,Rackers,39,-15,FALSE,1
ARI,2005,22,Rackers,40,-14,TRUE,1
ARI,2005,28,Rackers,45,-11,TRUE,1
ARI,2005,36,Rackers,48,-2,TRUE,1
ARI,2005,43,Rackers,23,1,TRUE,1
ARI,2005,47,Rackers,43,4,TRUE,1
ARI,2005,54,Rackers,24,14,TRUE,1
ARI,2005,20,Rackers,39,-3,TRUE,1
ARI,2005,40,Rackers,49,7,TRUE,1
ARI,2005,21,Rackers,33,-10,TRUE,1
ARI,2005,44,Rackers,24,0,TRUE,1
ARI,2005,6,Rackers,52,0,FALSE,1
ARI,2005,34,Rackers,47,-14,FALSE,1
ARI,2005,8,Rackers,23,0,TRUE,1
ARI,2005,24,Rackers,31,-7,TRUE,1
ARI,2005,35,Rackers,50,-18,TRUE,1
ARI,2005,48,Rackers,44,-11,TRUE,1
ARI,2005,25,Rackers,51,-16,FALSE,1
ARI,2005,46,Rackers,28,-15,FALSE,1
ARI,2005,14,Rackers,32,-3,FALSE,1
ARI,2005,30,Rackers,33,0,FALSE,1
ARI,2005,34,Rackers,51,3,FALSE,1
ARI,2005,5,Rackers,43,0,TRUE,0
ARI,2005,41,Rackers,42,-10,TRUE,1
ARI,2005,29,Rackers,44,4,TRUE,1
ARI,2005,42,Rackers,20,0,TRUE,1
ARI,2005,12,Rackers,26,0,TRUE,1
ARI,2005,46,Rackers,42,-17,TRUE,1
ARI,2005,8,Rackers,32,0,TRUE,1
ARI,2005,11,Rackers,32,3,TRUE,1
ARI,2005,30,Rackers,54,6,TRUE,0
ARI,2005,17,Rackers,28,-7,FALSE,1
ARI,2005,49,Rackers,42,-7,FALSE,1
IND,2005,30,Rayner,59,-13,FALSE,0
PIT,2005,20,Reed,44,0,TRUE,1
PIT,2005,30,Reed,27,10,TRUE,1
PIT,2005,5,Reed,37,0,TRUE,1
PIT,2005,26,Reed,35,17,TRUE,1
PIT,2005,11,Reed,33,0,TRUE,1
PIT,2005,28,Reed,52,3,TRUE,0
PIT,2005,39,Reed,24,3,TRUE,1
PIT,2005,60,Reed,40,-1,TRUE,1
PIT,2005,51,Reed,29,-3,TRUE,1
PIT,2005,57,Reed,46,0,TRUE,0
PIT,2005,35,Reed,27,1,FALSE,1
PIT,2005,53,Reed,39,18,FALSE,1
PIT,2005,17,Reed,42,0,TRUE,1
PIT,2005,59,Reed,37,-2,TRUE,1
PIT,2005,4,Reed,32,0,TRUE,1
PIT,2005,9,Reed,24,3,TRUE,1
PIT,2005,45,Reed,51,3,TRUE,0
PIT,2005,28,Reed,42,0,TRUE,1
PIT,2005,46,Reed,33,17,TRUE,1
PIT,2005,56,Reed,44,20,TRUE,0
PIT,2005,21,Reed,44,-3,FALSE,1
PIT,2005,25,Reed,37,-7,FALSE,1
PIT,2005,20,Reed,41,-3,FALSE,0
PIT,2005,30,Reed,23,-7,TRUE,1
PIT,2005,4,Reed,21,0,FALSE,1
PIT,2005,42,Reed,41,7,FALSE,1
PIT,2005,45,Reed,26,10,FALSE,1
PIT,2005,17,Reed,26,14,TRUE,1
PIT,2005,28,Reed,31,17,TRUE,1
PIT,2005,50,Reed,21,11,FALSE,1
PIT,2005,11,Reed,47,0,TRUE,1
PIT,2005,47,Reed,42,14,TRUE,1
JAC,2005,4,Scobee,23,0,TRUE,1
JAC,2005,12,Scobee,41,3,TRUE,1
JAC,2005,23,Scobee,43,-1,TRUE,0
JAC,2005,56,Scobee,29,6,TRUE,1
JAC,2005,58,Scobee,41,9,TRUE,1
JAC,2005,15,Scobee,42,0,FALSE,0
JAC,2005,38,Scobee,28,0,FALSE,1
JAC,2005,10,Scobee,32,0,FALSE,1
JAC,2005,40,Scobee,40,-4,FALSE,1
JAC,2005,15,Scobee,32,7,TRUE,1
JAC,2005,20,Scobee,51,10,TRUE,1
JAC,2005,51,Scobee,53,7,TRUE,1
JAC,2005,30,Scobee,23,-7,TRUE,1
JAC,2005,21,Scobee,49,-7,FALSE,0
JAC,2005,51,Scobee,44,-3,FALSE,0
JAC,2005,30,Scobee,48,4,TRUE,1
JAC,2005,49,Scobee,33,14,TRUE,1
JAC,2005,58,Scobee,26,17,TRUE,1
JAC,2005,59,Scobee,31,7,TRUE,1
JAC,2005,27,Scobee,30,7,TRUE,1
JAC,2005,36,Scobee,38,10,TRUE,0
JAC,2005,11,Scobee,24,0,TRUE,1
JAC,2005,35,Scobee,29,-11,TRUE,1
JAC,2005,16,Scobee,27,-7,TRUE,1
JAC,2005,41,Scobee,52,1,TRUE,0
JAC,2005,51,Scobee,32,-2,TRUE,1
JAC,2005,16,Scobee,40,4,TRUE,0
JAC,2005,26,Scobee,26,-3,TRUE,1
JAC,2005,14,Scobee,46,14,TRUE,1
JAC,2005,20,Scobee,38,17,TRUE,1
JAC,2005,29,Scobee,36,-7,TRUE,1
JAC,2005,49,Scobee,41,-25,TRUE,0
BAL,2005,12,Stover,38,0,FALSE,0
BAL,2005,33,Stover,47,-3,FALSE,0
BAL,2005,47,Stover,45,-17,FALSE,0
BAL,2005,37,Stover,30,-13,TRUE,1
BAL,2005,9,Stover,42,0,FALSE,1
BAL,2005,27,Stover,25,3,FALSE,1
BAL,2005,30,Stover,46,-7,FALSE,1
BAL,2005,12,Stover,39,7,FALSE,1
BAL,2005,18,Stover,27,10,FALSE,1
BAL,2005,30,Stover,38,13,FALSE,1
BAL,2005,22,Stover,40,-7,TRUE,1
BAL,2005,30,Stover,29,-4,TRUE,1
BAL,2005,25,Stover,22,-3,TRUE,1
BAL,2005,26,Stover,43,0,TRUE,0
BAL,2005,47,Stover,40,-7,TRUE,1
BAL,2005,52,Stover,49,-4,TRUE,1
BAL,2005,57,Stover,47,-1,TRUE,1
BAL,2005,12,Stover,34,0,FALSE,1
BAL,2005,30,Stover,32,-11,FALSE,1
BAL,2005,46,Stover,31,-8,FALSE,1
BAL,2005,10,Stover,41,0,TRUE,1
BAL,2005,16,Stover,47,0,FALSE,1
BAL,2005,30,Stover,25,4,FALSE,1
BAL,2005,71,Stover,44,0,FALSE,1
BAL,2005,60,Stover,38,-2,FALSE,1
BAL,2005,2,Stover,29,0,TRUE,1
BAL,2005,30,Stover,23,18,FALSE,1
BAL,2005,45,Stover,40,28,FALSE,1
BAL,2005,30,Stover,37,-7,FALSE,1
BAL,2005,58,Stover,38,4,FALSE,1
BAL,2005,59,Stover,19,7,FALSE,1
BAL,2005,16,Stover,21,0,TRUE,1
BAL,2005,22,Stover,43,3,TRUE,1
BAL,2005,37,Stover,31,7,TRUE,1
DAL,2005,12,Suisham,21,4,FALSE,1
DAL,2005,42,Suisham,21,11,FALSE,1
DAL,2005,30,Suisham,22,-3,FALSE,1
DAL,2005,51,Suisham,47,-7,FALSE,0
KC,2005,18,Tynes,41,14,TRUE,1
KC,2005,41,Tynes,38,17,TRUE,1
KC,2005,58,Tynes,32,27,TRUE,0
KC,2005,28,Tynes,31,4,TRUE,1
KC,2005,36,Tynes,46,7,TRUE,0
KC,2005,45,Tynes,39,0,TRUE,1
KC,2005,52,Tynes,42,3,TRUE,1
KC,2005,30,Tynes,28,-20,TRUE,1
KC,2005,13,Tynes,38,7,TRUE,1
KC,2005,12,Tynes,20,0,TRUE,1
KC,2005,24,Tynes,38,-4,TRUE,1
KC,2005,42,Tynes,30,8,TRUE,1
KC,2005,47,Tynes,51,11,TRUE,1
KC,2005,50,Tynes,52,14,TRUE,1
KC,2005,28,Tynes,34,-14,TRUE,1
KC,2005,48,Tynes,20,-11,TRUE,1
KC,2005,25,Tynes,27,-6,TRUE,1
KC,2005,30,Tynes,47,-3,TRUE,1
KC,2005,14,Tynes,35,0,FALSE,1
KC,2005,26,Tynes,44,3,FALSE,0
KC,2005,47,Tynes,43,-11,FALSE,0
KC,2005,6,Tynes,35,0,TRUE,1
KC,2005,17,Tynes,25,7,TRUE,1
KC,2005,20,Tynes,20,10,TRUE,1
KC,2005,29,Tynes,33,10,TRUE,1
KC,2005,30,Tynes,47,13,TRUE,1
KC,2005,35,Tynes,34,0,TRUE,1
KC,2005,60,Tynes,41,-3,FALSE,0
KC,2005,24,Tynes,19,0,FALSE,1
KC,2005,30,Tynes,52,13,TRUE,0
KC,2005,11,Tynes,39,0,TRUE,1
KC,2005,19,Tynes,24,0,TRUE,1
KC,2005,41,Tynes,23,24,TRUE,1
IND,2005,30,Vanderjagt,20,0,FALSE,1
IND,2005,59,Vanderjagt,41,4,FALSE,1
IND,2005,27,Vanderjagt,20,4,FALSE,1
IND,2005,38,Vanderjagt,23,7,FALSE,1
IND,2005,23,Vanderjagt,20,4,TRUE,1
IND,2005,16,Vanderjagt,48,-17,FALSE,0
IND,2005,35,Vanderjagt,22,-6,FALSE,1
IND,2005,45,Vanderjagt,36,7,TRUE,1
IND,2005,41,Vanderjagt,35,14,TRUE,1
IND,2005,46,Vanderjagt,20,17,TRUE,1
IND,2005,48,Vanderjagt,45,11,FALSE,1
IND,2005,54,Vanderjagt,19,8,FALSE,1
IND,2005,9,Vanderjagt,29,7,FALSE,1
IND,2005,25,Vanderjagt,48,3,FALSE,1
IND,2005,30,Vanderjagt,44,6,FALSE,1
IND,2005,59,Vanderjagt,28,16,FALSE,1
IND,2005,30,Vanderjagt,40,11,TRUE,1
IND,2005,37,Vanderjagt,34,14,TRUE,1
IND,2005,45,Vanderjagt,38,17,TRUE,1
IND,2005,48,Vanderjagt,46,20,TRUE,1
IND,2005,39,Vanderjagt,32,-16,FALSE,1
IND,2005,8,Vanderjagt,24,0,FALSE,1
IND,2005,14,Vanderjagt,31,-4,FALSE,0
IND,2005,30,Vanderjagt,32,-11,FALSE,1
IND,2005,28,Vanderjagt,44,4,FALSE,1
IND,2005,29,Vanderjagt,20,-14,FALSE,1
IND,2005,60,Vanderjagt,46,-3,FALSE,0
NE,2005,8,Vinatieri,26,-7,TRUE,1
NE,2005,39,Vinatieri,45,-13,TRUE,1
NE,2005,33,Vinatieri,53,-3,TRUE,0
NE,2005,45,Vinatieri,48,-6,TRUE,1
NE,2005,57,Vinatieri,35,4,TRUE,1
NE,2005,60,Vinatieri,43,0,TRUE,1
NE,2005,5,Vinatieri,37,0,TRUE,0
NE,2005,30,Vinatieri,24,-3,TRUE,1
NE,2005,60,Vinatieri,29,0,FALSE,1
NE,2005,10,Vinatieri,39,0,TRUE,1
NE,2005,30,Vinatieri,53,-18,TRUE,0
NE,2005,40,Vinatieri,38,-25,TRUE,1
NE,2005,30,Vinatieri,44,-3,TRUE,0
NE,2005,30,Vinatieri,35,-7,TRUE,1
NE,2005,40,Vinatieri,32,-4,TRUE,1
NE,2005,48,Vinatieri,33,5,TRUE,1
NE,2005,53,Vinatieri,37,14,TRUE,1
NE,2005,24,Vinatieri,29,-13,TRUE,1
NE,2005,7,Vinatieri,45,0,TRUE,0
NE,2005,25,Vinatieri,21,0,TRUE,1
NE,2005,30,Vinatieri,34,0,TRUE,1
NE,2005,46,Vinatieri,22,10,TRUE,1
NE,2005,53,Vinatieri,26,14,FALSE,1
NE,2005,30,Vinatieri,49,-6,TRUE,1
NE,2005,41,Vinatieri,33,-6,TRUE,1
NE,2005,27,Vinatieri,40,0,TRUE,1
NE,2005,38,Vinatieri,32,-7,TRUE,1
NE,2005,48,Vinatieri,43,-11,TRUE,0
STL,2005,11,Wilkins,30,0,TRUE,1
STL,2005,17,Wilkins,41,3,TRUE,1
STL,2005,30,Wilkins,33,-15,TRUE,1
STL,2005,43,Wilkins,41,-19,TRUE,1
STL,2005,27,Wilkins,29,1,TRUE,1
STL,2005,22,Wilkins,46,-3,FALSE,1
STL,2005,29,Wilkins,37,-13,FALSE,1
STL,2005,30,Wilkins,48,-10,FALSE,0
STL,2005,56,Wilkins,40,-9,FALSE,1
STL,2005,7,Wilkins,29,7,FALSE,1
STL,2005,30,Wilkins,49,3,FALSE,1
STL,2005,6,Wilkins,48,-7,FALSE,0
STL,2005,30,Wilkins,41,0,FALSE,1
STL,2005,6,Wilkins,31,0,FALSE,1
STL,2005,33,Wilkins,36,-7,FALSE,1
STL,2005,45,Wilkins,39,-18,FALSE,1
STL,2005,8,Wilkins,47,0,FALSE,1
STL,2005,57,Wilkins,32,-7,FALSE,1
STL,2005,29,Wilkins,37,-17,TRUE,1
STL,2005,60,Wilkins,47,-3,TRUE,1
STL,2005,23,Wilkins,51,-7,FALSE,1
STL,2005,30,Wilkins,23,-10,FALSE,1
STL,2005,7,Wilkins,26,0,FALSE,1
STL,2005,24,Wilkins,53,3,FALSE,1
STL,2005,37,Wilkins,28,6,FALSE,1
STL,2005,7,Wilkins,50,-7,FALSE,1
STL,2005,27,Wilkins,51,10,FALSE,1
STL,2005,16,Wilkins,49,-7,FALSE,1
STL,2005,23,Wilkins,27,-4,FALSE,0
STL,2005,36,Wilkins,53,0,FALSE,0
STL,2005,59,Wilkins,20,7,FALSE,1
PHI,2006,48,Akers,42,11,TRUE,1
PHI,2006,24,Akers,49,7,TRUE,0
PHI,2006,30,Akers,37,7,TRUE,1
PHI,2006,28,Akers,21,18,TRUE,1
PHI,2006,51,Akers,39,21,TRUE,0
PHI,2006,37,Akers,40,-2,TRUE,1
PHI,2006,5,Akers,27,7,TRUE,1
PHI,2006,27,Akers,47,-10,FALSE,1
PHI,2006,44,Akers,25,-10,TRUE,1
PHI,2006,60,Akers,28,-10,TRUE,1
PHI,2006,7,Akers,37,0,TRUE,1
PHI,2006,36,Akers,25,14,TRUE,1
PHI,2006,13,Akers,42,-7,TRUE,1
PHI,2006,26,Akers,38,-4,TRUE,1
PHI,2006,14,Akers,36,-7,FALSE,0
PHI,2006,46,Akers,28,-7,TRUE,1
PHI,2006,57,Akers,25,0,TRUE,1
PHI,2006,42,Akers,48,4,FALSE,0
PHI,2006,25,Akers,25,7,FALSE,1
PHI,2006,30,Akers,45,3,FALSE,1
PHI,2006,33,Akers,21,6,FALSE,1
PHI,2006,4,Akers,41,0,TRUE,1
PHI,2006,39,Akers,23,7,TRUE,0
PHI,2006,21,Akers,19,0,TRUE,1
PHI,2006,43,Akers,48,7,TRUE,1
PHI,2006,60,Akers,38,0,TRUE,1
PHI,2006,49,Akers,24,-6,FALSE,1
ATL,2006,6,Andersen,26,-7,FALSE,1
ATL,2006,29,Andersen,25,-14,FALSE,0
ATL,2006,4,Andersen,34,0,FALSE,1
ATL,2006,7,Andersen,40,3,FALSE,1
ATL,2006,30,Andersen,36,-1,FALSE,1
ATL,2006,38,Andersen,26,2,FALSE,1
ATL,2006,49,Andersen,28,19,FALSE,1
ATL,2006,54,Andersen,25,4,FALSE,1
ATL,2006,60,Andersen,52,0,FALSE,0
ATL,2006,67,Andersen,32,0,FALSE,1
ATL,2006,4,Andersen,42,0,FALSE,1
ATL,2006,14,Andersen,40,-4,FALSE,1
ATL,2006,53,Andersen,39,6,FALSE,1
ATL,2006,30,Andersen,44,-14,FALSE,1
ATL,2006,52,Andersen,41,-4,FALSE,1
ATL,2006,43,Andersen,21,-3,FALSE,1
ATL,2006,7,Andersen,43,-7,FALSE,0
ATL,2006,14,Andersen,22,-14,FALSE,1
ATL,2006,29,Andersen,30,-11,FALSE,1
ATL,2006,23,Andersen,34,-14,TRUE,1
ATL,2006,57,Andersen,23,8,TRUE,1
ATL,2006,5,Andersen,40,0,FALSE,1
ATL,2006,21,Andersen,45,-3,TRUE,1
TEN,2006,30,Bironas,51,4,TRUE,0
TEN,2006,41,Bironas,22,-3,TRUE,1
TEN,2006,8,Bironas,33,0,TRUE,1
TEN,2006,30,Bironas,39,-11,TRUE,1
TEN,2006,25,Bironas,22,7,FALSE,1
TEN,2006,44,Bironas,47,3,FALSE,1
TEN,2006,6,Bironas,32,0,TRUE,1
TEN,2006,21,Bironas,26,-11,TRUE,1
TEN,2006,55,Bironas,30,0,TRUE,1
TEN,2006,4,Bironas,21,0,TRUE,1
TEN,2006,29,Bironas,41,12,TRUE,0
TEN,2006,60,Bironas,43,-1,TRUE,0
TEN,2006,30,Bironas,36,1,TRUE,1
TEN,2006,30,Bironas,48,-21,TRUE,0
TEN,2006,60,Bironas,49,0,TRUE,1
TEN,2006,29,Bironas,25,-14,TRUE,1
TEN,2006,60,Bironas,60,0,TRUE,1
TEN,2006,12,Bironas,41,0,TRUE,1
TEN,2006,17,Bironas,33,3,TRUE,1
TEN,2006,30,Bironas,44,-3,TRUE,0
TEN,2006,32,Bironas,27,-3,TRUE,1
TEN,2006,18,Bironas,42,-3,FALSE,1
TEN,2006,21,Bironas,20,0,FALSE,1
TEN,2006,58,Bironas,30,-2,FALSE,1
TEN,2006,6,Bironas,25,0,TRUE,1
TEN,2006,29,Bironas,23,-16,TRUE,0
TEN,2006,38,Bironas,27,-9,TRUE,1
TEN,2006,41,Bironas,27,-13,TRUE,1
SEA,2006,3,Brown,41,0,FALSE,0
SEA,2006,18,Brown,53,-3,FALSE,0
SEA,2006,24,Brown,20,-3,FALSE,1
SEA,2006,30,Brown,51,0,FALSE,1
SEA,2006,60,Brown,42,0,FALSE,1
SEA,2006,20,Brown,30,14,FALSE,0
SEA,2006,6,Brown,23,0,TRUE,1
SEA,2006,30,Brown,24,-17,TRUE,1
SEA,2006,36,Brown,34,-14,FALSE,0
SEA,2006,46,Brown,49,-7,FALSE,1
SEA,2006,50,Brown,49,3,FALSE,1
SEA,2006,60,Brown,54,-1,FALSE,1
SEA,2006,16,Brown,42,4,FALSE,1
SEA,2006,46,Brown,26,-14,FALSE,1
SEA,2006,10,Brown,20,7,FALSE,1
SEA,2006,19,Brown,25,10,FALSE,1
SEA,2006,59,Brown,20,13,FALSE,1
SEA,2006,60,Brown,38,-1,FALSE,1
SEA,2006,12,Brown,45,-7,FALSE,1
SEA,2006,22,Brown,41,-4,FALSE,1
SEA,2006,27,Brown,37,-1,FALSE,1
SEA,2006,30,Brown,28,-5,FALSE,1
SEA,2006,21,Brown,40,-3,TRUE,0
SEA,2006,29,Brown,53,-3,TRUE,0
SEA,2006,56,Brown,44,1,TRUE,1
SEA,2006,57,Brown,23,4,TRUE,1
SEA,2006,60,Brown,50,0,TRUE,1
SEA,2006,55,Brown,33,1,FALSE,1
SEA,2006,5,Brown,35,0,TRUE,1
SEA,2006,35,Brown,30,10,TRUE,1
SEA,2006,46,Brown,23,13,TRUE,1
SEA,2006,4,Brown,23,0,FALSE,1
SEA,2006,22,Brown,30,0,FALSE,1
SEA,2006,35,Brown,40,-7,TRUE,1
HOU,2006,29,Brown,34,0,TRUE,1
HOU,2006,29,Brown,43,-17,FALSE,1
HOU,2006,25,Brown,32,-3,TRUE,1
HOU,2006,7,Brown,19,0,FALSE,1
HOU,2006,30,Brown,48,0,FALSE,1
